rva,va,kind,size,name_mangled,name,source
0x0024a136,0x1024a136,function,6,?loadAnimation@BaseShape@@QAEPAVAnimData@@PAD_N@Z,"public: class AnimData * __thiscall BaseShape::loadAnimation(char *, bool)",ilk
0x0024a13c,0x1024a13c,function,6,?findAnyAnimation@StdSystem@@QAEPAVAnimData@@PAD@Z,public: class AnimData * __thiscall StdSystem::findAnyAnimation(char *),ilk
0x0024a142,0x1024a142,function,6,??0CollGroup@@QAE@XZ,public: __thiscall CollGroup::CollGroup(void),ilk
0x0024a148,0x1024a148,function,6,??0CollTriInfo@@QAE@XZ,public: __thiscall CollTriInfo::CollTriInfo(void),ilk
0x0024a14e,0x1024a14e,function,6,?DP@Vector3f@@QAEMAAV1@@Z,public: float __thiscall Vector3f::DP(class Vector3f &),ilk
0x0024a154,0x1024a154,function,6,?rotateTo@Vector3f@@QAEXAAVMatrix4f@@AAV1@@Z,"public: void __thiscall Vector3f::rotateTo(class Matrix4f &, class Vector3f &)",ilk
0x0024a15a,0x1024a15a,function,6,?expandBound@BoundBox@@QAEXAAVVector3f@@@Z,public: void __thiscall BoundBox::expandBound(class Vector3f &),ilk
0x0024a160,0x1024a160,function,6,?resetBound@BoundBox@@QAEXXZ,public: void __thiscall BoundBox::resetBound(void),ilk
0x0024a166,0x1024a166,function,6,?inverse@Matrix4f@@QAEXPAV1@@Z,public: void __thiscall Matrix4f::inverse(class Matrix4f *),ilk
0x0024a16c,0x1024a16c,function,6,?applyVelocity@DynCollObject@@UAEXAAVPlane@@AAVVector3f@@1@Z,"public: virtual void __thiscall DynCollObject::applyVelocity(class Plane &, class Vector3f &, class Vector3f &)",ilk
0x0024a172,0x1024a172,function,6,?Child@CoreNode@@QAEPAV1@XZ,public: class CoreNode * __thiscall CoreNode::Child(void),ilk
0x0024a178,0x1024a178,function,6,??0SRT@@QAE@XZ,public: __thiscall SRT::SRT(void),ilk
0x0024a17e,0x1024a17e,function,6,?multiplyTo@Matrix4f@@QAEXAAV1@0@Z,"public: void __thiscall Matrix4f::multiplyTo(class Matrix4f &, class Matrix4f &)",ilk
0x0024a184,0x1024a184,function,6,?fromMat3f@Quat@@QAEXAAVMatrix3f@@@Z,public: void __thiscall Quat::fromMat3f(class Matrix3f &),ilk
0x0024a18a,0x1024a18a,function,6,?makeVQS@Matrix4f@@QAEXAAVVector3f@@AAVQuat@@0@Z,"public: void __thiscall Matrix4f::makeVQS(class Vector3f &, class Quat &, class Vector3f &)",ilk
0x0024a190,0x1024a190,function,6,?setBoundOffset@CullFrustum@@QAEXPAVVector3f@@@Z,public: void __thiscall CullFrustum::setBoundOffset(class Vector3f *),ilk
0x0024a196,0x1024a196,function,6,?getCollTris@BaseShape@@QAEPAVCollGroup@@AAVVector3f@@@Z,public: class CollGroup * __thiscall BaseShape::getCollTris(class Vector3f &),ilk
0x0024a19c,0x1024a19c,function,6,??0BoundBox@@QAE@XZ,public: __thiscall BoundBox::BoundBox(void),ilk
0x0024a1a2,0x1024a1a2,function,6,?addTexture@StdSystem@@QAEXPAVTexture@@PAD@Z,"public: void __thiscall StdSystem::addTexture(class Texture *, char *)",ilk
0x0024a1a8,0x1024a1a8,function,6,?createBuffer@Texture@@QAEXHHHPAX@Z,"public: void __thiscall Texture::createBuffer(int, int, int, void *)",ilk
0x0024a1ae,0x1024a1ae,function,6,??0Texture@@QAE@XZ,public: __thiscall Texture::Texture(void),ilk
0x0024a1b4,0x1024a1b4,function,6,?Colour@Material@@QAEAAV0@XZ,public: class Colour & __thiscall Material::Colour(void),ilk
0x0024a1ba,0x1024a1ba,function,6,??RMatrix3f@@QAEAAMHH@Z,"public: float & __thiscall Matrix3f::operator()(int, int)",ilk
0x0024a1c0,0x1024a1c0,function,6,??RMatrix3f@@QBEABMHH@Z,"public: float const & __thiscall Matrix3f::operator()(int, int) const",ilk
0x0024a1c6,0x1024a1c6,function,6,??0Matrix3f@@QAE@XZ,public: __thiscall Matrix3f::Matrix3f(void),ilk
0x0024a1cc,0x1024a1cc,function,6,?expandBound@BoundBox@@QAEXAAV1@@Z,public: void __thiscall BoundBox::expandBound(class BoundBox &),ilk
0x0024a1d2,0x1024a1d2,function,6,?createCollisions@BaseShape@@QAEXH@Z,public: void __thiscall BaseShape::createCollisions(int),ilk
0x0024a1d8,0x1024a1d8,function,6,?SetElement@Matrix3f@@QAEAAV1@HHM@Z,"public: class Matrix3f & __thiscall Matrix3f::SetElement(int, int, float)",ilk
0x0024a1de,0x1024a1de,function,6,?GetElement@Matrix3f@@QBEMHH@Z,"public: float __thiscall Matrix3f::GetElement(int, int) const",ilk
0x0024a1e4,0x1024a1e4,function,6,?drawculled@BaseShape@@QAEXAAVGraphics@@AAVCamera@@PAVShapeDynMaterials@@@Z,"public: void __thiscall BaseShape::drawculled(class Graphics &, class Camera &, class ShapeDynMaterials *)",ilk
0x0024a1ea,0x1024a1ea,function,6,?intersects@BoundBox@@QAE_NAAV1@@Z,public: bool __thiscall BoundBox::intersects(class BoundBox &),ilk
0x0024a1f0,0x1024a1f0,function,6,?sub@Vector3f@@QAEXAAV1@@Z,public: void __thiscall Vector3f::sub(class Vector3f &),ilk
0x0024a1f6,0x1024a1f6,function,6,?triRectDistance@@YAMPAVVector3f@@00AAVBoundBox@@_N@Z,"float __cdecl triRectDistance(class Vector3f *, class Vector3f *, class Vector3f *, class BoundBox &, bool)",ilk
0x0024a1fc,0x1024a1fc,function,6,?draw@BoundBox@@QAEXAAVGraphics@@@Z,public: void __thiscall BoundBox::draw(class Graphics &),ilk
0x0024a202,0x1024a202,function,6,?distance@Vector3f@@QAEMAAV1@@Z,public: float __thiscall Vector3f::distance(class Vector3f &),ilk
0x0024a208,0x1024a208,function,6,?inTriClampTo@CollTriInfo@@QAE_NAAVVector3f@@@Z,public: bool __thiscall CollTriInfo::inTriClampTo(class Vector3f &),ilk
0x0024a20e,0x1024a20e,function,6,?dist@Plane@@QAEMAAVVector3f@@@Z,public: float __thiscall Plane::dist(class Vector3f &),ilk
0x0024a214,0x1024a214,function,6,?bounce@Vector3f@@QAEXAAV1@M@Z,"public: void __thiscall Vector3f::bounce(class Vector3f &, float)",ilk
0x0024a21a,0x1024a21a,function,6,?behindEdge@CollTriInfo@@QAEHAAVVector3f@@@Z,public: int __thiscall CollTriInfo::behindEdge(class Vector3f &),ilk
0x0024a220,0x1024a220,function,6,?findGfxObject@StdSystem@@QAEPAVGfxobjInfo@@PAD_I@Z,?findGfxObject@StdSystem@@QAEPAVGfxobjInfo@@PAD_I@Z,ilk
0x0024a226,0x1024a226,function,6,?initLightmap@LightCamera@@QAEXHH@Z,"public: void __thiscall LightCamera::initLightmap(int, int)",ilk
0x0024a22c,0x1024a22c,function,6,?setTexMatrix@MaterialHandler@@UAEX_N@Z,public: virtual void __thiscall MaterialHandler::setTexMatrix(bool),ilk
0x0024a232,0x1024a232,function,6,??0MaterialHandler@@QAE@XZ,public: __thiscall MaterialHandler::MaterialHandler(void),ilk
0x0024a238,0x1024a238,function,6,?touchCallback@DynCollObject@@UAEXAAVPlane@@AAVVector3f@@1@Z,"public: virtual void __thiscall DynCollObject::touchCallback(class Plane &, class Vector3f &, class Vector3f &)",ilk
0x0024a23e,0x1024a23e,function,6,??0DynCollObject@@QAE@XZ,public: __thiscall DynCollObject::DynCollObject(void),ilk
0x0024a244,0x1024a244,function,6,??0Quat@@QAE@XZ,public: __thiscall Quat::Quat(void),ilk
0x0024a24a,0x1024a24a,function,6,?addLFlare@LFlareGroup@@QAEXAAVColour@@AAVVector3f@@AAVVector2f@@PAV4@3@Z,"public: void __thiscall LFlareGroup::addLFlare(class Colour &, class Vector3f &, class Vector2f &, class Vector2f *, class Vector2f *)",ilk
0x0024a250,0x1024a250,function,6,??0Vector2f@@QAE@ABM0@Z,"public: __thiscall Vector2f::Vector2f(float const &, float const &)",ilk
0x0024a256,0x1024a256,function,6,?registerLFlare@StdSystem@@QAEPAVLFlareGroup@@PAVTexture@@@Z,public: class LFlareGroup * __thiscall StdSystem::registerLFlare(class Texture *),ilk
0x0024a25c,0x1024a25c,function,6,?projectWorldPoint@Camera@@QAEMAAVGraphics@@AAVVector3f@@@Z,"public: float __thiscall Camera::projectWorldPoint(class Graphics &, class Vector3f &)",ilk
0x0024a262,0x1024a262,function,6,?identity@Matrix3f@@QAEXXZ,public: void __thiscall Matrix3f::identity(void),ilk
0x0024a268,0x1024a268,function,6,??0Matrix3f@@QAE@ABVVector3f@@W4mode@0@@Z,"public: __thiscall Matrix3f::Matrix3f(class Vector3f const &, enum Matrix3f::mode)",ilk
0x0024a26e,0x1024a26e,function,6,?slerp@Quat@@QAEXAAV1@MH@Z,"public: void __thiscall Quat::slerp(class Quat &, float, int)",ilk
0x0024a274,0x1024a274,function,6,?input@Vector3f@@QAEXAAV1@@Z,public: void __thiscall Vector3f::input(class Vector3f &),ilk
0x0024a27a,0x1024a27a,function,6,?getMainStickX@Controller@@QAEMXZ,public: float __thiscall Controller::getMainStickX(void),ilk
0x0024a280,0x1024a280,function,6,?getSubStickY@Controller@@QAEMXZ,public: float __thiscall Controller::getSubStickY(void),ilk
0x0024a286,0x1024a286,function,6,?makeSRT@Matrix4f@@QAEXVSRT@@@Z,public: void __thiscall Matrix4f::makeSRT(class SRT),ilk
0x0024a28c,0x1024a28c,function,6,??0SRT@@QAE@ABV0@@Z,public: __thiscall SRT::SRT(class SRT const &),ilk
0x0024a292,0x1024a292,function,6,?getName@CoreNode@@QAEPADXZ,public: char * __thiscall CoreNode::getName(void),ilk
0x0024a298,0x1024a298,function,6,?add2@Vector3f@@QAEXAAV1@0@Z,"public: void __thiscall Vector3f::add2(class Vector3f &, class Vector3f &)",ilk
0x0024a29e,0x1024a29e,function,6,?scale@Vector3f@@QAEXM@Z,public: void __thiscall Vector3f::scale(float),ilk
0x0024a2a4,0x1024a2a4,function,6,?sub2@Vector3f@@QAEXAAV1@0@Z,"public: void __thiscall Vector3f::sub2(class Vector3f &, class Vector3f &)",ilk
0x0024a2aa,0x1024a2aa,function,6,?sub@Vector3f@@QAEXAAV1@0@Z,"public: void __thiscall Vector3f::sub(class Vector3f &, class Vector3f &)",ilk
0x0024a2b0,0x1024a2b0,function,6,?div@Vector3f@@QAEXM@Z,public: void __thiscall Vector3f::div(float),ilk
0x0024a2b6,0x1024a2b6,function,6,?multiply@Matrix4f@@QAEXAAV1@@Z,public: void __thiscall Matrix4f::multiply(class Matrix4f &),ilk
0x0024a2bc,0x1024a2bc,function,6,?cross@Vector3f@@QAEXAAV1@0@Z,"public: void __thiscall Vector3f::cross(class Vector3f &, class Vector3f &)",ilk
0x0024a2c2,0x1024a2c2,function,6,?negate@Vector3f@@QAEXXZ,public: void __thiscall Vector3f::negate(void),ilk
0x0024a2c8,0x1024a2c8,function,6,?makeRotate@Matrix4f@@QAEXAAVVector3f@@M@Z,"public: void __thiscall Matrix4f::makeRotate(class Vector3f &, float)",ilk
0x0024a2ce,0x1024a2ce,function,6,?dot@Vector3f@@QAEMAAV1@@Z,public: float __thiscall Vector3f::dot(class Vector3f &),ilk
0x0024a2d4,0x1024a2d4,function,6,?set@Quat@@QAEXMMMM@Z,"public: void __thiscall Quat::set(float, float, float, float)",ilk
0x0024a2da,0x1024a2da,function,6,?qdist2@@YAMMMMM@Z,"float __cdecl qdist2(float, float, float, float)",ilk
0x0024a2e0,0x1024a2e0,function,6,?normalize@Vector3f@@QAEXXZ,public: void __thiscall Vector3f::normalize(void),ilk
0x0024a2e6,0x1024a2e6,function,6,?match@ID32@@QAE_N_ID@Z,?match@ID32@@QAE_N_ID@Z,ilk
0x0024a2ec,0x1024a2ec,function,6,??0ID32@@QAE@_I@Z,??0ID32@@QAE@_I@Z,ilk
0x0024a2f2,0x1024a2f2,function,6,?fromEuler@Quat@@QAEXAAVVector3f@@@Z,public: void __thiscall Quat::fromEuler(class Vector3f &),ilk
0x0024a2f8,0x1024a2f8,function,6,?isPointVisible@CullFrustum@@QAE_NAAVVector3f@@M@Z,"public: bool __thiscall CullFrustum::isPointVisible(class Vector3f &, float)",ilk
0x0024a2fe,0x1024a2fe,function,6,?genVectorZ@Quat@@QAEXAAVVector3f@@@Z,public: void __thiscall Quat::genVectorZ(class Vector3f &),ilk
0x0024a304,0x1024a304,function,6,?rotate@Quat@@QAEXAAVVector3f@@M@Z,"public: void __thiscall Quat::rotate(class Vector3f &, float)",ilk
0x0024a30a,0x1024a30a,function,6,??0Quat@@QAE@MMMM@Z,"public: __thiscall Quat::Quat(float, float, float, float)",ilk
0x0024a310,0x1024a310,function,6,?drawSphere@Graphics@@QAEXAAVVector3f@@MAAVMatrix4f@@@Z,"public: void __thiscall Graphics::drawSphere(class Vector3f &, float, class Matrix4f &)",ilk
0x0024a316,0x1024a316,function,6,?output@Vector3f@@QAEXAAV1@@Z,public: void __thiscall Vector3f::output(class Vector3f &),ilk
0x0024a31c,0x1024a31c,function,6,?scale2@Vector3f@@QAEXMAAV1@@Z,"public: void __thiscall Vector3f::scale2(float, class Vector3f &)",ilk
0x0024a322,0x1024a322,function,6,?setID@ID32@@QAEX_I@Z,?setID@ID32@@QAEX_I@Z,ilk
0x0024a328,0x1024a328,function,6,??0ID32@@QAE@XZ,public: __thiscall ID32::ID32(void),ilk
0x0024a32e,0x1024a32e,function,6,?read@ID32@@QAEXAAVRandomAccessStream@@@Z,public: void __thiscall ID32::read(class RandomAccessStream &),ilk
0x0024a334,0x1024a334,function,6,?write@ID32@@QAEXAAVRandomAccessStream@@@Z,public: void __thiscall ID32::write(class RandomAccessStream &),ilk
0x0024a33a,0x1024a33a,function,6,??0MemInfoNode@@QAE@XZ,public: __thiscall MemInfoNode::MemInfoNode(void),ilk
0x0024a340,0x1024a340,function,6,?angDist@@YAMMM@Z,"float __cdecl angDist(float, float)",ilk
0x0024a346,0x1024a346,function,6,?roundAng@@YAMM@Z,float __cdecl roundAng(float),ilk
0x0024a34c,0x1024a34c,function,6,?getMainStickY@Controller@@QAEMXZ,public: float __thiscall Controller::getMainStickY(void),ilk
0x0024a352,0x1024a352,function,6,?getSubStickX@Controller@@QAEMXZ,public: float __thiscall Controller::getSubStickX(void),ilk
0x0024a358,0x1024a358,function,6,?updateContext@ShapeDynMaterials@@QAEXXZ,public: void __thiscall ShapeDynMaterials::updateContext(void),ilk
0x0024a35e,0x1024a35e,function,6,?setTranslation@Matrix4f@@QAEXAAVVector3f@@@Z,public: void __thiscall Matrix4f::setTranslation(class Vector3f &),ilk
0x0024a364,0x1024a364,function,6,?setTranslation@Matrix4f@@QAEXMMM@Z,"public: void __thiscall Matrix4f::setTranslation(float, float, float)",ilk
0x0024a36a,0x1024a36a,function,6,?calcWeightedMatrices@BaseShape@@QAEXXZ,public: void __thiscall BaseShape::calcWeightedMatrices(void),ilk
0x0024a370,0x1024a370,function,6,?getPosition@RamStream@@UAEHXZ,public: virtual int __thiscall RamStream::getPosition(void),ilk
0x0024a376,0x1024a376,function,6,??0RamStream@@QAE@PAXH@Z,"public: __thiscall RamStream::RamStream(void *, int)",ilk
0x0024a37c,0x1024a37c,function,6,?readByte@Stream@@UAE_EXZ,?readByte@Stream@@UAE_EXZ,ilk
0x0024a382,0x1024a382,function,6,?readFloat@Stream@@UAEMXZ,public: virtual float __thiscall Stream::readFloat(void),ilk
0x0024a388,0x1024a388,function,6,?readInt@Stream@@UAEHXZ,public: virtual int __thiscall Stream::readInt(void),ilk
0x0024a38e,0x1024a38e,function,6,?writeInt@Stream@@UAEXH@Z,public: virtual void __thiscall Stream::writeInt(int),ilk
0x0024a394,0x1024a394,function,6,?removeMtxDependancy@BaseShape@@QAEXXZ,public: void __thiscall BaseShape::removeMtxDependancy(void),ilk
0x0024a39a,0x1024a39a,function,6,?genAge@ID32@@QAEXAAVAgeServer@@PAD@Z,"public: void __thiscall ID32::genAge(class AgeServer &, char *)",ilk
0x0024a3a0,0x1024a3a0,function,6,?print@ID32@@QAEXXZ,public: void __thiscall ID32::print(void),ilk
0x0024a3a6,0x1024a3a6,function,6,??0Plane@@QAE@XZ,public: __thiscall Plane::Plane(void),ilk
0x0024a3ac,0x1024a3ac,function,6,?qdist3@@YAMMMMMMM@Z,"float __cdecl qdist3(float, float, float, float, float, float)",ilk
0x0024a3b2,0x1024a3b2,function,6,?drawCylinder@Graphics@@QAEXAAVVector3f@@0MAAVMatrix4f@@@Z,"public: void __thiscall Graphics::drawCylinder(class Vector3f &, class Vector3f &, float, class Matrix4f &)",ilk
0x0024a3b8,0x1024a3b8,function,6,?instanceMaterials@BaseShape@@QAEPAVShapeDynMaterials@@H@Z,public: class ShapeDynMaterials * __thiscall BaseShape::instanceMaterials(int),ilk
0x0024a3be,0x1024a3be,function,6,?genVectorX@Quat@@QAEXAAVVector3f@@@Z,public: void __thiscall Quat::genVectorX(class Vector3f &),ilk
0x0024a3c4,0x1024a3c4,function,6,?genVectorY@Quat@@QAEXAAVVector3f@@@Z,public: void __thiscall Quat::genVectorY(class Vector3f &),ilk
0x0024a3ca,0x1024a3ca,function,6,?keyUp@Controller@@QAE_N_I@Z,?keyUp@Controller@@QAE_N_I@Z,ilk
0x0024a3d0,0x1024a3d0,function,6,?update@Controller@@UAEXXZ,public: virtual void __thiscall Controller::update(void),ilk
0x0024a3d6,0x1024a3d6,function,6,?updateCont@Controller@@QAEX_I@Z,?updateCont@Controller@@QAEX_I@Z,ilk
0x0024a3dc,0x1024a3dc,function,6,?multMatrixTo@Vector3f@@QAEXAAVMatrix4f@@AAV1@@Z,"public: void __thiscall Vector3f::multMatrixTo(class Matrix4f &, class Vector3f &)",ilk
0x0024a3e2,0x1024a3e2,function,6,?NewButton@AgeServer@@QAEXPADPAVIDelegate@@H@Z,"public: void __thiscall AgeServer::NewButton(char *, class IDelegate *, int)",ilk
0x0024a3e8,0x1024a3e8,function,6,?NewLabel@AgeServer@@QAEXPAD@Z,public: void __thiscall AgeServer::NewLabel(char *),ilk
0x0024a3ee,0x1024a3ee,function,6,?sprint@ID32@@QAEXPAD@Z,public: void __thiscall ID32::sprint(char *),ilk
0x0024a3f4,0x1024a3f4,function,6,??9ID32@@QAE_N_I@Z,??9ID32@@QAE_N_I@Z,ilk
0x0024a3fa,0x1024a3fa,function,6,??8ID32@@QAE_N_I@Z,??8ID32@@QAE_N_I@Z,ilk
0x0024a400,0x1024a400,function,6,?close@AtxFileStream@@UAEXXZ,public: virtual void __thiscall AtxFileStream::close(void),ilk
0x0024a406,0x1024a406,function,6,?open@AtxFileStream@@QAE_NPAD_I@Z,?open@AtxFileStream@@QAE_NPAD_I@Z,ilk
0x0024a40c,0x1024a40c,function,6,??0AtxFileStream@@QAE@XZ,public: __thiscall AtxFileStream::AtxFileStream(void),ilk
0x0024a412,0x1024a412,function,6,?isBoundVisible@CullFrustum@@QAEHAAVBoundBox@@H@Z,"public: int __thiscall CullFrustum::isBoundVisible(class BoundBox &, int)",ilk
0x0024a418,0x1024a418,function,6,??0BoundBox@@QAE@AAVVector3f@@0@Z,"public: __thiscall BoundBox::BoundBox(class Vector3f &, class Vector3f &)",ilk
0x0024a41e,0x1024a41e,function,6,?transposeTo@Matrix4f@@QAEXAAV1@@Z,public: void __thiscall Matrix4f::transposeTo(class Matrix4f &),ilk
0x0024a424,0x1024a424,function,6,?normalise@Quat@@QAEXXZ,public: void __thiscall Quat::normalise(void),ilk
0x0024a42a,0x1024a42a,function,6,?multiply@Quat@@QAEXAAV1@@Z,public: void __thiscall Quat::multiply(class Quat &),ilk
0x0024a430,0x1024a430,function,6,??0Quat@@QAE@ABV0@@Z,public: __thiscall Quat::Quat(class Quat const &),ilk
0x0024a436,0x1024a436,function,6,?set@Vector2i@@QAEXHH@Z,"public: void __thiscall Vector2i::set(int, int)",ilk
0x0024a43c,0x1024a43c,function,6,?makeNormalIndexes@BaseShape@@QAEXPA_G@Z,?makeNormalIndexes@BaseShape@@QAEXPA_G@Z,ilk
0x0024a442,0x1024a442,function,6,?scale@Matrix4f@@QAEXAAVVector3f@@@Z,public: void __thiscall Matrix4f::scale(class Vector3f &),ilk
0x0024a448,0x1024a448,function,6,?stringHeight@Font@@QAEHPAD@Z,public: int __thiscall Font::stringHeight(char *),ilk
0x0024a44e,0x1024a44e,function,6,?makePerspective@Matrix4f@@QAEXMMMM@Z,"public: void __thiscall Matrix4f::makePerspective(float, float, float, float)",ilk
0x0024a454,0x1024a454,function,6,?makeLookat@Matrix4f@@QAEXAAVVector3f@@000@Z,"public: void __thiscall Matrix4f::makeLookat(class Vector3f &, class Vector3f &, class Vector3f &, class Vector3f &)",ilk
0x0024a45a,0x1024a45a,function,6,?makeLookat@Matrix4f@@QAEXAAVVector3f@@0PAV2@@Z,"public: void __thiscall Matrix4f::makeLookat(class Vector3f &, class Vector3f &, class Vector3f *)",ilk
0x0024a460,0x1024a460,function,6,?addGfxObject@StdSystem@@QAEXPAVGfxobjInfo@@@Z,public: void __thiscall StdSystem::addGfxObject(class GfxobjInfo *),ilk
0x0024a466,0x1024a466,function,6,??0FntobjInfo@@QAE@XZ,public: __thiscall FntobjInfo::FntobjInfo(void),ilk
0x0024a46c,0x1024a46c,function,6,?charToIndex@Font@@QAEHD@Z,public: int __thiscall Font::charToIndex(char),ilk
0x0024a472,0x1024a472,function,6,?charToIndex@Font@@QAEH_G@Z,?charToIndex@Font@@QAEH_G@Z,ilk
0x0024a478,0x1024a478,function,6,?rotateTranspose@Vector3f@@QAEXAAVMatrix4f@@@Z,public: void __thiscall Vector3f::rotateTranspose(class Matrix4f &),ilk
0x0024a47e,0x1024a47e,function,6,?rotateZ@Matrix4f@@QAEXM@Z,public: void __thiscall Matrix4f::rotateZ(float),ilk
0x0024a484,0x1024a484,function,6,?getColumn@Matrix4f@@QAEXHAAVVector3f@@@Z,"public: void __thiscall Matrix4f::getColumn(int, class Vector3f &)",ilk
0x0024a48a,0x1024a48a,function,6,_glMultMatrixf@4,_glMultMatrixf@4,ilk
0x0024a490,0x1024a490,function,6,_glLoadIdentity@0,_glLoadIdentity@0,ilk
0x0024a496,0x1024a496,function,6,_glMatrixMode@4,_glMatrixMode@4,ilk
0x0024a49c,0x1024a49c,function,6,_glEnd@0,_glEnd@0,ilk
0x0024a4a2,0x1024a4a2,function,6,_glVertex3fv@4,_glVertex3fv@4,ilk
0x0024a4a8,0x1024a4a8,function,6,_glColor4f@16,_glColor4f@16,ilk
0x0024a4ae,0x1024a4ae,function,6,_glBegin@4,_glBegin@4,ilk
0x0024a4b4,0x1024a4b4,function,6,_glDisable@4,_glDisable@4,ilk
0x0024a4ba,0x1024a4ba,function,6,_glDepthMask@4,_glDepthMask@4,ilk
0x0024a4c0,0x1024a4c0,function,6,_glLoadMatrixf@4,_glLoadMatrixf@4,ilk
0x0024a4c6,0x1024a4c6,function,6,_glGetFloatv@8,_glGetFloatv@8,ilk
0x0024a4cc,0x1024a4cc,function,6,_glScalef@12,_glScalef@12,ilk
0x0024a4d2,0x1024a4d2,function,6,_glViewport@16,_glViewport@16,ilk
0x0024a4d8,0x1024a4d8,function,6,_glBlendFunc@8,_glBlendFunc@8,ilk
0x0024a4de,0x1024a4de,function,6,_glEnable@4,_glEnable@4,ilk
0x0024a4e4,0x1024a4e4,function,6,_glScissor@16,_glScissor@16,ilk
0x0024a4ea,0x1024a4ea,function,6,_glLineWidth@4,_glLineWidth@4,ilk
0x0024a4f0,0x1024a4f0,function,6,_glVertex3f@12,_glVertex3f@12,ilk
0x0024a4f6,0x1024a4f6,function,6,_glTexCoord2f@8,_glTexCoord2f@8,ilk
0x0024a4fc,0x1024a4fc,function,6,_glBindTexture@8,_glBindTexture@8,ilk
0x0024a502,0x1024a502,function,6,_glOrtho@48,_glOrtho@48,ilk
0x0024a508,0x1024a508,thunk,6,_gluPerspective@32,gluPerspective,ghidra+ilk
0x0024a510,0x1024a510,function,86,??0GenObjectMapObject@@QAE@XZ,GenObjectMapObject::GenObjectMapObject,ghidra+ilk
0x0024a570,0x1024a570,function,80,?initialise@GenObjectMapObject@@SAXPAVMapMgr@@@Z,GenObjectMapObject::initialise,ghidra+ilk
0x0024a5c0,0x1024a5c0,function,134,,FUN_1024a5c0,ghidra
0x0024a650,0x1024a650,function,73,?doRead@GenObjectMapObject@@UAEXAAVRandomAccessStream@@@Z,public: virtual void __thiscall GenObjectMapObject::doRead(class RandomAccessStream &),ghidra+ilk
0x0024a6a0,0x1024a6a0,function,75,?doWrite@GenObjectMapObject@@UAEXAAVRandomAccessStream@@@Z,public: virtual void __thiscall GenObjectMapObject::doWrite(class RandomAccessStream &),ghidra+ilk
0x0024a6f0,0x1024a6f0,function,66,?refreshSection@GenObjectMapObject@@QAEXAAVAgeServer@@@Z,public: void __thiscall GenObjectMapObject::refreshSection(class AgeServer &),ghidra+ilk
0x0024a740,0x1024a740,function,165,?doGenAge@GenObjectMapObject@@UAEXAAVAgeServer@@@Z,public: virtual void __thiscall GenObjectMapObject::doGenAge(class AgeServer &),ghidra+ilk
0x0024a7f0,0x1024a7f0,function,38,?render@GenObjectMapObject@@UAEXAAVGraphics@@PAVGenerator@@@Z,"public: virtual void __thiscall GenObjectMapObject::render(class Graphics &, class Generator *)",ghidra+ilk
0x0024a820,0x1024a820,function,95,?birth@GenObjectMapObject@@UAEPAVCreature@@AAVBirthInfo@@@Z,GenObjectMapObject::birth,ghidra+ilk
0x0024aaf0,0x1024aaf0,function,66,??0DynObjBridge@@QAE@XZ,DynObjBridge::DynObjBridge,ghidra+ilk
0x0024ab40,0x1024ab40,function,38,?applyGroundForces@DynObjBridge@@UAEXHPAVCollGroup@@@Z,"public: virtual void __thiscall DynObjBridge::applyGroundForces(int, class CollGroup *)",ghidra+ilk
0x0024ab70,0x1024ab70,function,69,?initialise@GenObjectTeki@@SAXXZ,GenObjectTeki::initialise,ghidra+ilk
0x0024abc0,0x1024abc0,function,134,,FUN_1024abc0,ghidra
0x0024ac50,0x1024ac50,function,185,??0GenObjectTeki@@QAE@XZ,public: __thiscall GenObjectTeki::GenObjectTeki(void),ghidra+ilk
0x0024ad10,0x1024ad10,function,151,?doRead@GenObjectTeki@@UAEXAAVRandomAccessStream@@@Z,public: virtual void __thiscall GenObjectTeki::doRead(class RandomAccessStream &),ghidra+ilk
0x0024adb0,0x1024adb0,function,105,?doWrite@GenObjectTeki@@UAEXAAVRandomAccessStream@@@Z,public: virtual void __thiscall GenObjectTeki::doWrite(class RandomAccessStream &),ghidra+ilk
0x0024ae20,0x1024ae20,function,177,?doGenAge@GenObjectTeki@@UAEXAAVAgeServer@@@Z,public: virtual void __thiscall GenObjectTeki::doGenAge(class AgeServer &),ghidra+ilk
0x0024aee0,0x1024aee0,function,202,?updateUseList@GenObjectTeki@@UAEXPAVGenerator@@H@Z,"public: virtual void __thiscall GenObjectTeki::updateUseList(class Generator *, int)",ghidra+ilk
0x0024afb0,0x1024afb0,function,128,,genTeki_Error,ghidra
0x0024b030,0x1024b030,function,296,?birth@GenObjectTeki@@UAEPAVCreature@@AAVBirthInfo@@@Z,public: virtual class Creature * __thiscall GenObjectTeki::birth(class BirthInfo &),ghidra+ilk
0x002de1c0,0x102de1c0,function,11,,Unwind@102de1c0,ghidra
0x002de1e0,0x102de1e0,function,11,,Unwind@102de1e0,ghidra
0x002de200,0x102de200,function,19,,Unwind@102de200,ghidra
0x002de213,0x102de213,function,11,,Unwind@102de213,ghidra
0x002de240,0x102de240,function,11,,Unwind@102de240,ghidra
0x002de24b,0x102de24b,function,11,,Unwind@102de24b,ghidra
0x002de256,0x102de256,function,11,,Unwind@102de256,ghidra
0x002de261,0x102de261,function,11,,Unwind@102de261,ghidra
0x002de26c,0x102de26c,function,11,,Unwind@102de26c,ghidra
0x002de277,0x102de277,function,11,,Unwind@102de277,ghidra
0x002de282,0x102de282,function,11,,Unwind@102de282,ghidra
