rva,kind,size,name_mangled,name,source
0x001330c0,function,152,,KeyConfig::createInstance,ghidra
0x00133160,function,321,,KeyConfig::KeyConfig,ghidra
0x001332b0,function,81,,KeyConfig_Key::KeyConfig_Key,ghidra
0x00133310,function,234,,KeyConfig::read,ghidra
0x00133400,function,234,,FUN_10133400,ghidra
0x001334f0,function,546,,FUN_101334f0,ghidra
0x00133720,function,73,,KeyConfig_Key::read,ghidra
0x00133770,function,75,,FUN_10133770,ghidra
0x001337c0,function,210,,FUN_101337c0,ghidra
0x001338a0,function,79,,KeyConfig_Key::set,ghidra
0x001338f0,function,294,,Plant::Plant,ghidra
0x00133a20,function,105,,FUN_10133a20,ghidra
0x00133a90,function,192,,FUN_10133a90,ghidra
0x00133b50,function,246,,FUN_10133b50,ghidra
0x00133c50,function,86,,FUN_10133c50,ghidra
0x00133cb0,function,256,,FUN_10133cb0,ghidra
0x00133db0,function,717,,Plant::refresh,ghidra
0x00134080,function,36,,Plant::doKill,ghidra
0x001340b0,function,378,,PlantAI::PlantAI,ghidra
0x00134230,function,66,,PlantAI_OpponentMove::PlantAI_OpponentMove,ghidra
0x00134280,function,66,,PlantAI_WaitInit::PlantAI_WaitInit,ghidra
0x001342d0,function,66,,PlantAI_TouchInit::PlantAI_TouchInit,ghidra
0x00134320,function,106,,PlantAI_OpponentMove::satisfy,ghidra
0x00134390,function,174,,PlantAI_WaitInit::act,ghidra
0x00134440,function,129,,PlantAI_TouchInit::act,ghidra
0x001344d0,function,468,,PlantMgr::PlantMgr,ghidra
0x001346b0,function,81,,FUN_101346b0,ghidra
0x00134710,function,54,,FUN_10134710,ghidra
0x00134750,function,48,,FUN_10134750,ghidra
0x00134780,function,407,,PlantMgr::initialise,ghidra
0x00134920,function,142,,FUN_10134920,ghidra
0x001349b0,function,83,,FUN_101349b0,ghidra
0x00134a10,function,199,,FUN_10134a10,ghidra
0x00134ae0,function,110,,FUN_10134ae0,ghidra
0x00134b50,function,244,,FUN_10134b50,ghidra
0x00134c50,function,442,,PlantShapeObject::PlantShapeObject,ghidra
0x00134e10,function,77,,FUN_10134e10,ghidra
0x00134e60,function,86,,FUN_10134e60,ghidra
0x00134ec0,function,72,,GenObjectPlant::initialise,ghidra
0x00134f10,function,134,,FUN_10134f10,ghidra
0x00134fa0,function,73,,FUN_10134fa0,ghidra
0x00134ff0,function,75,,FUN_10134ff0,ghidra
0x00135040,function,165,,FUN_10135040,ghidra
0x001350f0,function,66,,FUN_101350f0,ghidra
0x00135140,function,225,,FUN_10135140,ghidra
0x00135230,function,66,,FUN_10135230,ghidra
0x00135280,function,104,,PlantMgr_UseNode::PlantMgr_UseNode,ghidra
0x001352f0,function,42,,FUN_101352f0,ghidra
0x00135320,function,54,,FUN_10135320,ghidra
0x00135360,function,50,,FUN_10135360,ghidra
0x001353a0,function,49,,FUN_101353a0,ghidra
0x001353e0,function,72,,GenObjectActor::initialise,ghidra
0x00135430,function,134,,makeObjectActor,ghidra
0x001354c0,function,73,,FUN_101354c0,ghidra
0x00135510,function,75,,FUN_10135510,ghidra
0x00135560,function,126,,FUN_10135560,ghidra
0x001355e0,function,113,,GenObjectActor::birth,ghidra
0x00135660,function,86,,GenObjectActor::GenObjectActor,ghidra
0x001356c0,function,76,,FUN_101356c0,ghidra
0x00135710,function,72,,GenObjectNavi::initialise,ghidra
0x00135760,function,134,,FUN_10135760,ghidra
0x001357f0,function,38,,FUN_101357f0,ghidra
0x00135820,function,38,,FUN_10135820,ghidra
0x00135850,function,38,,FUN_10135850,ghidra
0x00135880,function,316,,FUN_10135880,ghidra
0x001359c0,function,227,,genNavi_Print,ghidra
0x00135ab0,function,80,,GenObjectMapParts::initialise,ghidra
0x00135b00,function,137,,makeObjectMapParts,ghidra
0x00135b90,function,322,,GenObjectMapParts::doRead,ghidra
0x00135ce0,function,334,,FUN_10135ce0,ghidra
0x00135e30,function,66,,FUN_10135e30,ghidra
0x00135e80,function,968,,FUN_10135e80,ghidra
0x00136250,function,2192,,GenObjectMapParts::render,ghidra
0x00136ae0,function,227,,genMapParts_Print,ghidra
0x00136bd0,function,1044,,GenObjectMapParts::birth,ghidra
0x00136ff0,function,128,,genMapParts_Error,ghidra
0x00137070,function,88,,LinePath::LinePath,ghidra
0x001370d0,function,92,,FUN_101370d0,ghidra
0x00137130,function,79,,FUN_10137130,ghidra
0x00137180,function,628,,GenObjectMapParts::GenObjectMapParts,ghidra
0x00137400,function,107,,FUN_10137400,ghidra
0x00137470,function,72,,GenObjectPellet::initialise,ghidra
0x001374c0,function,134,,FUN_101374c0,ghidra
0x00137550,function,116,,FUN_10137550,ghidra
0x001375d0,function,150,,GenObjectPellet::doWrite,ghidra
0x00137670,function,227,,genPellet_Print,ghidra
0x00137760,function,192,,FUN_10137760,ghidra
0x00137820,function,93,,GenObjectPellet::updateUseList,ghidra
0x00137880,function,346,,FUN_10137880,ghidra
0x001379e0,function,410,,GenObjectItem::GenObjectItem,ghidra
0x00137b80,function,187,,FUN_10137b80,ghidra
0x00137c40,function,215,,FUN_10137c40,ghidra
0x00137d20,function,72,,GenObjectItem::initialise,ghidra
0x00137d70,function,137,,makeObjectItem,ghidra
0x00137e00,function,424,,GenObjectItem::doRead,ghidra
0x00137fb0,function,227,,genItem_Print,ghidra
0x001380a0,function,278,,GenObjectItem::doWrite,ghidra
0x001381c0,function,289,,FUN_101381c0,ghidra
0x001382f0,function,81,,GenObjectItem::updateUseList,ghidra
0x00138350,function,1152,,GenObjectItem::birth,ghidra
0x001387d0,data,4,,switchdataD_101387d0,ghidra
0x001387f0,data,1,,switchdataD_101387f0,ghidra
0x00138810,function,54,,FUN_10138810,ghidra
0x00138850,function,42,,FUN_10138850,ghidra
0x00138880,function,108,,PikiInfo::PikiInfo,ghidra
0x001388f0,function,73,,PikiInfo::addFormationPiki,ghidra
0x00138940,function,49,,PikiInfo::subFormationPiki,ghidra
0x00138980,function,416,,SAIEventInit,ghidra
0x00138b20,function,66,,SAIMotionDoneEvent::SAIMotionDoneEvent,ghidra
0x00138b70,function,66,,SAIBounceEvent::SAIBounceEvent,ghidra
0x00138bc0,function,66,,SAICollideEvent::SAICollideEvent,ghidra
0x00138c10,function,66,,SAIGroundEvent::SAIGroundEvent,ghidra
0x00138c60,function,66,,SAIMotionAction0Event::SAIMotionAction0Event,ghidra
0x00138cb0,function,75,,SAIMotionDoneEvent::procAnimMsg,ghidra
0x00138d00,function,75,,FUN_10138d00,ghidra
0x00138d50,function,75,,FUN_10138d50,ghidra
0x00138da0,function,75,,FUN_10138da0,ghidra
0x00138df0,function,62,,FUN_10138df0,ghidra
0x00138e30,function,62,,FUN_10138e30,ghidra
0x00138e70,function,62,,FUN_10138e70,ghidra
0x00138eb0,function,78,,FUN_10138eb0,ghidra
0x00138f00,function,67,,SAIEvent::setFlag,ghidra
0x00138f50,function,354,,DynParticle::DynParticle,ghidra
0x001390c0,function,51,,DynParticle::getSize,ghidra
0x00139100,function,38,,DynParticle::refresh,ghidra
0x00139130,function,36,,DynParticle::doKill,ghidra
0x00139160,function,432,,DynParticleHeap::DynParticleHeap,ghidra
0x00139310,function,120,,DynParticleHeap::getFreeOne,ghidra
0x00139390,function,98,,DynParticleHeap::releaseOne,ghidra
0x00139400,function,568,,DynCreature::DynCreature,ghidra
0x00139640,function,74,,DynCreature::enablePickOffset,ghidra
0x00139690,function,67,,DynCreature::disablePickOffset,ghidra
0x001396e0,function,287,,DynCreature::addParticle,ghidra
0x00139800,function,128,,dynCreature_Error,ghidra
0x00139880,function,227,,dynCreature_Print,ghidra
0x00139970,function,109,,DynCreature::releaseAllParticles,ghidra
0x001399e0,function,425,,DynCreature::initialiseSystem,ghidra
0x00139b90,function,91,,DynCreature::update,ghidra
0x00139bf0,function,3491,,DynCreature::simulate,ghidra
0x0013a9a0,function,31,,dynCreature_printMatrix,ghidra
0x0013a9c0,function,605,,FUN_1013a9c0,ghidra
0x0013ac20,function,648,,DynCreature::createInvInertiaTensor,ghidra
0x0013aeb0,function,220,,DynCreature::calcModelMatrix,ghidra
0x0013af90,function,857,,DynCreature::refresh,ghidra
0x0013b2f0,function,54,,DynCreature::doKill,ghidra
0x0013b330,function,3144,,DynCreature::simulate2,ghidra
0x0013bf80,function,50,,FUN_1013bf80,ghidra
0x0013bfc0,function,122,,FUN_1013bfc0,ghidra
0x0013c040,function,383,,FUN_1013c040,ghidra
0x0013c1c0,function,206,,SeConstant::Parms::Parms,ghidra
0x0013c290,function,63,,FUN_1013c290,ghidra
0x0013c2d0,function,63,,FUN_1013c2d0,ghidra
0x0013c310,function,52,,isNan,ghidra
0x0013c350,function,163,,makePostureMatrix,ghidra
0x0013c400,function,279,,calcImpulse,ghidra
0x0013c520,function,368,,CRSpline,ghidra
0x0013c690,function,360,,CRSplineTangent,ghidra
0x0013c800,function,406,,getThrowVelocity,ghidra
0x0013c9a0,function,563,,getCameraSafeAngle,ghidra
0x0013cbe0,function,227,,kmath_Print,ghidra
0x0013ccd0,function,1227,,Piki::doKill,ghidra
0x0013d1a0,function,227,,pikidoKill_Print,ghidra
0x0013d290,function,3055,,PikiStateMachine::init,ghidra
0x0013de80,function,86,,PikiState::dump,ghidra
0x0013dee0,function,227,,pikiState_Print,ghidra
0x0013dfd0,function,93,,PikiStateMachine::transit,ghidra
0x0013e030,function,64,,PikiState::transit,ghidra
0x0013e070,function,73,,PikiLookAtState::PikiLookAtState,ghidra
0x0013e0c0,function,151,,PikiLookAtState::init,ghidra
0x0013e160,function,769,,PikiLookAtState::exec,ghidra
0x0013e461,data,4,,switchdataD_1013e461,ghidra
0x0013e480,function,68,,PikiLookAtState::cleanup,ghidra
0x0013e4d0,function,246,,PikiLookAtState::procAnimMsg,ghidra
0x0013e5d0,function,73,,PikiNormalState::PikiNormalState,ghidra
0x0013e620,function,136,,PikiNormalState::init,ghidra
0x0013e6b0,function,72,,PikiNormalState::restart,ghidra
0x0013e700,function,106,,PikiNormalState::exec,ghidra
0x0013e770,function,38,,PikiNormalState::cleanup,ghidra
0x0013e7a0,function,38,,PikiNormalState::procWallMsg,ghidra
0x0013e7d0,function,58,,PikiNormalState::procOffWallMsg,ghidra
0x0013e810,function,274,,PikiNormalState::procCollideMsg,ghidra
0x0013e930,function,73,,PikiAbsorbState::PikiAbsorbState,ghidra
0x0013e980,function,161,,PikiAbsorbState::init,ghidra
0x0013ea30,function,307,,PikiAbsorbState::exec,ghidra
0x0013eb70,function,128,,pikiState_Error,ghidra
0x0013ebf0,function,296,,PikiAbsorbState::procAnimMsg,ghidra
0x0013ed20,function,38,,FUN_1013ed20,ghidra
0x0013ed50,function,94,,PikiDrownState::PikiDrownState,ghidra
0x0013edb0,function,556,,PikiDrownState::init,ghidra
0x0013efe0,function,1043,,PikiDrownState::exec,ghidra
0x0013f400,function,38,,FUN_1013f400,ghidra
0x0013f430,function,457,,PikiDrownState::procAnimMsg,ghidra
0x0013f600,function,94,,PikiKinokoState::PikiKinokoState,ghidra
0x0013f660,function,151,,PikiKinokoState::init,ghidra
0x0013f700,function,421,,PikiKinokoState::initWalk,ghidra
0x0013f8b0,function,97,,FUN_1013f8b0,ghidra
0x0013f920,function,38,,FUN_1013f920,ghidra
0x0013f950,function,1474,,PikiKinokoState::exeBoid,ghidra
0x0013ff20,function,56,,FUN_1013ff20,ghidra
0x0013ff60,function,73,,PikiBubbleState::PikiBubbleState,ghidra
0x0013ffb0,function,301,,PikiBubbleState::init,ghidra
0x001400e0,function,365,,PikiBubbleState::exec,ghidra
0x00140250,function,144,,PikiBubbleState::cleanup,ghidra
0x001402e0,function,73,,PikiFiredState::PikiFiredState,ghidra
0x00140330,function,221,,PikiFiredState::init,ghidra
0x00140410,function,365,,FUN_10140410,ghidra
0x00140580,function,38,,FUN_10140580,ghidra
0x001405b0,function,73,,PikiSwallowedState::PikiSwallowedState,ghidra
0x00140600,function,78,,PikiSwallowedState::init,ghidra
0x00140650,function,317,,PikiSwallowedState::exec,ghidra
0x00140790,function,69,,PikiSwallowedState::cleanup,ghidra
0x001407e0,function,73,,PikiBulletState::PikiBulletState,ghidra
0x00140830,function,88,,PikiBulletState::init,ghidra
0x00140890,function,623,,PikiBulletState::exec,ghidra
0x00140b00,function,94,,PikiBulletState::procWallMsg,ghidra
0x00140b60,function,38,,FUN_10140b60,ghidra
0x00140b90,function,73,,PikiFlickState::PikiFlickState,ghidra
0x00140be0,function,315,,PikiFlickState::init,ghidra
0x00140d20,function,608,,PikiFlickState::exec,ghidra
0x00140f80,function,722,,PikiFlickState::procAnimMsg,ghidra
0x00141260,function,372,,PikiFlickState::cleanup,ghidra
0x001413e0,function,73,,PikiFlownState::PikiFlownState,ghidra
0x00141430,function,250,,PikiFlownState::init,ghidra
0x00141530,function,131,,PikiFlownState::procBounceMsg,ghidra
0x001415c0,function,544,,FUN_101415c0,ghidra
0x001417e0,function,626,,FUN_101417e0,ghidra
0x00141a60,function,191,,FUN_10141a60,ghidra
0x00141b20,function,73,,PikiFallMeckState::PikiFallMeckState,ghidra
0x00141b70,function,151,,FUN_10141b70,ghidra
0x00141c10,function,38,,FUN_10141c10,ghidra
0x00141c40,function,763,,FUN_10141c40,ghidra
0x00141f40,function,38,,FUN_10141f40,ghidra
0x00141f70,function,73,,PikiFallState::PikiFallState,ghidra
0x00141fc0,function,140,,PikiFallState::init,ghidra
0x00142050,function,38,,FUN_10142050,ghidra
0x00142080,function,141,,PikiFallState::procBounceMsg,ghidra
0x00142110,function,184,,PikiFallState::procAnimMsg,ghidra
0x001421d0,function,38,,FUN_101421d0,ghidra
0x00142200,function,94,,PikiCliffState::PikiCliffState,ghidra
0x00142260,function,335,,PikiCliffState::init,ghidra
0x001423b0,function,112,,PikiCliffState::exec,ghidra
0x00142420,function,118,,PikiCliffState::startFall,ghidra
0x001424a0,function,517,,PikiCliffState::nearEnough,ghidra
0x001426b0,function,1328,,PikiCliffState::procAnimMsg,ghidra
0x00142be0,function,70,,PikiCliffState::cleanup,ghidra
0x00142c30,function,73,,PikiGoHangState::PikiGoHangState,ghidra
0x00142c80,function,78,,FUN_10142c80,ghidra
0x00142cd0,function,336,,PikiGoHangState::exec,ghidra
0x00142e20,function,38,,FUN_10142e20,ghidra
0x00142e50,function,73,,PikiHangedState::PikiHangedState,ghidra
0x00142ea0,function,80,,FUN_10142ea0,ghidra
0x00142ef0,function,246,,FUN_10142ef0,ghidra
0x00142ff0,function,100,,FUN_10142ff0,ghidra
0x00143060,function,61,,FUN_10143060,ghidra
0x001430a0,function,73,,PikiWaterHangedState::PikiWaterHangedState,ghidra
0x001430f0,function,80,,FUN_101430f0,ghidra
0x00143140,function,259,,PikiWaterHangedState::init,ghidra
0x00143250,function,113,,PikiWaterHangedState::exec,ghidra
0x001432d0,function,74,,PikiWaterHangedState::cleanup,ghidra
0x00143320,function,73,,PikiEmitState::PikiEmitState,ghidra
0x00143370,function,150,,FUN_10143370,ghidra
0x00143410,function,171,,FUN_10143410,ghidra
0x001434c0,function,56,,FUN_101434c0,ghidra
0x00143500,function,127,,FUN_10143500,ghidra
0x00143580,function,168,,FUN_10143580,ghidra
0x00143630,function,105,,PikiFlyingState::PikiFlyingState,ghidra
0x001436a0,function,57,,FUN_101436a0,ghidra
0x001436e0,function,57,,FUN_101436e0,ghidra
0x00143720,function,263,,PikiFlyingState::init,ghidra
0x00143830,function,1179,,PikiFlyingState::exec,ghidra
0x00143cd0,function,77,,FUN_10143cd0,ghidra
0x00143d20,function,2322,,PikiFlyingState::procCollideMsg,ghidra
0x00144640,function,38,,FUN_10144640,ghidra
0x00144670,function,345,,FUN_10144670,ghidra
0x001447d0,function,73,,PikiGrowState::PikiGrowState,ghidra
0x00144820,function,121,,FUN_10144820,ghidra
0x001448a0,function,38,,FUN_101448a0,ghidra
0x001448d0,function,38,,FUN_101448d0,ghidra
0x00144900,function,93,,FUN_10144900,ghidra
0x00144960,function,73,,PikiKinokoChangeState::PikiKinokoChangeState,ghidra
0x001449b0,function,157,,FUN_101449b0,ghidra
0x00144a50,function,72,,FUN_10144a50,ghidra
0x00144aa0,function,215,,FUN_10144aa0,ghidra
0x00144b80,function,38,,FUN_10144b80,ghidra
0x00144bb0,function,151,,FUN_10144bb0,ghidra
0x00144c50,function,73,,PikiGrowupState::PikiGrowupState,ghidra
0x00144ca0,function,183,,FUN_10144ca0,ghidra
0x00144d60,function,208,,FUN_10144d60,ghidra
0x00144e30,function,38,,FUN_10144e30,ghidra
0x00144e60,function,340,,FUN_10144e60,ghidra
0x00144fc0,function,73,,PikiWaveState::PikiWaveState,ghidra
0x00145010,function,38,,FUN_10145010,ghidra
0x00145040,function,38,,FUN_10145040,ghidra
0x00145070,function,38,,FUN_10145070,ghidra
0x001450a0,function,74,,FUN_101450a0,ghidra
0x001450f0,function,38,,FUN_101450f0,ghidra
0x00145120,function,93,,FUN_10145120,ghidra
0x00145180,function,38,,FUN_10145180,ghidra
0x001451b0,function,73,,PikiPushState::PikiPushState,ghidra
0x00145200,function,115,,FUN_10145200,ghidra
0x00145280,function,417,,FUN_10145280,ghidra
0x00145430,function,51,,FUN_10145430,ghidra
0x00145470,function,74,,FUN_10145470,ghidra
0x001454c0,function,38,,FUN_101454c0,ghidra
0x001454f0,function,92,,FUN_101454f0,ghidra
0x00145550,function,148,,FUN_10145550,ghidra
0x001455f0,function,73,,PikiPushPikiState::PikiPushPikiState,ghidra
0x00145640,function,125,,FUN_10145640,ghidra
0x001456c0,function,280,,FUN_101456c0,ghidra
0x001457e0,function,51,,FUN_101457e0,ghidra
0x00145820,function,74,,FUN_10145820,ghidra
0x00145870,function,38,,FUN_10145870,ghidra
0x001458a0,function,180,,FUN_101458a0,ghidra
0x00145960,function,38,,FUN_10145960,ghidra
0x00145990,function,243,,FUN_10145990,ghidra
0x00145a90,function,73,,PikiBuryState::PikiBuryState,ghidra
0x00145ae0,function,38,,FUN_10145ae0,ghidra
0x00145b10,function,531,,FUN_10145b10,ghidra
0x00145d30,function,38,,FUN_10145d30,ghidra
0x00145d60,function,73,,PikiNukareWaitState::PikiNukareWaitState,ghidra
0x00145db0,function,436,,FUN_10145db0,ghidra
0x00145f70,function,206,,FUN_10145f70,ghidra
0x00146040,function,38,,FUN_10146040,ghidra
0x00146070,function,73,,PikiNukareState::PikiNukareState,ghidra
0x001460c0,function,268,,FUN_101460c0,ghidra
0x001461d0,function,38,,FUN_101461d0,ghidra
0x00146200,function,628,,PikiNukareState::cleanup,ghidra
0x00146480,function,542,,FUN_10146480,ghidra
0x001466a0,function,73,,PikiAutoNukiState::PikiAutoNukiState,ghidra
0x001466f0,function,334,,FUN_101466f0,ghidra
0x00146840,function,148,,FUN_10146840,ghidra
0x001468e0,function,38,,FUN_101468e0,ghidra
0x00146910,function,175,,FUN_10146910,ghidra
0x001469c0,function,73,,PikiPressedState::PikiPressedState,ghidra
0x00146a10,function,67,,PikiPressedState::procCollideMsg,ghidra
0x00146a60,function,168,,FUN_10146a60,ghidra
0x00146b10,function,538,,PikiPressedState::exec,ghidra
0x00146d30,function,38,,FUN_10146d30,ghidra
0x00146d60,function,73,,PikiDyingState::PikiDyingState,ghidra
0x00146db0,function,280,,PikiDyingState::init,ghidra
0x00146ed0,function,159,,FUN_10146ed0,ghidra
0x00146f70,function,38,,FUN_10146f70,ghidra
0x00146fa0,function,144,,FUN_10146fa0,ghidra
0x00147030,function,73,,PikiDeadState::PikiDeadState,ghidra
0x00147080,function,71,,PikiDeadState::init,ghidra
0x001470d0,function,298,,PikiDeadState::exec,ghidra
0x00147200,function,102,,PikiDeadState::cleanup,ghidra
0x00147270,function,101,,PikiEmotionState::PikiEmotionState,ghidra
0x001472e0,function,2262,,PikiEmotionState::init,ghidra
0x00147bb6,data,4,,switchdataD_10147bb6,ghidra
0x00147be0,function,125,,PikiEmotionState::doDump,ghidra
0x00147c60,function,493,,PikiEmotionState::exec,ghidra
0x00147e50,function,79,,FUN_10147e50,ghidra
0x00147ea0,function,168,,PikiEmotionState::procAnimMsg,ghidra
0x00147f50,function,38,,FUN_10147f50,ghidra
0x00147f80,function,38,,FUN_10147f80,ghidra
0x00147fb0,function,82,,AState_Piki::transit,ghidra
0x00148010,function,157,,StateMachine_Piki::create,ghidra
0x001480b0,function,183,,StateMachine_Piki::registerState,ghidra
0x00148170,function,78,,StateMachine_Piki::getCurrID,ghidra
0x001481c0,function,99,,EffectParm::EffectParmC,ghidra
0x00148230,function,84,,PikiState::PikiState,ghidra
0x00148290,function,87,,AState_Piki::AState_Piki,ghidra
0x001482f0,function,38,,FUN_101482f0,ghidra
0x00148320,function,38,,FUN_10148320,ghidra
0x00148350,function,38,,FUN_10148350,ghidra
0x00148380,function,47,,AState_Piki::setName,ghidra
0x001483b0,function,36,,FUN_101483b0,ghidra
0x001483e0,function,36,,FUN_101483e0,ghidra
0x00148410,function,36,,PikiState::doDump,ghidra
0x00148440,function,38,,FUN_10148440,ghidra
0x00148470,function,38,,FUN_10148470,ghidra
0x001484a0,function,38,,FUN_101484a0,ghidra
0x001484d0,function,38,,FUN_101484d0,ghidra
0x00148500,function,38,,FUN_10148500,ghidra
0x00148530,function,38,,FUN_10148530,ghidra
0x00148560,function,38,,FUN_10148560,ghidra
0x00148590,function,38,,FUN_10148590,ghidra
0x001485c0,function,38,,FUN_101485c0,ghidra
0x001485f0,function,38,,FUN_101485f0,ghidra
0x00148620,function,38,,FUN_10148620,ghidra
0x00148650,function,38,,FUN_10148650,ghidra
0x00148680,function,38,,FUN_10148680,ghidra
0x001486b0,function,38,,FUN_101486b0,ghidra
0x001486e0,function,59,,Creature::stopAI,ghidra
0x00148720,function,59,,Creature::restartAI,ghidra
0x00148760,function,47,,AState_Piki::setMachine,ghidra
0x00148790,function,131,,InteractHitEffect::InteractHitEffect,ghidra
0x00148820,function,1620,,Navi::demoCheck,ghidra
0x00148e80,function,128,,demoInvoker_Error,ghidra
0x00148f00,function,227,,naviDemoCheck_Print,ghidra
0x00148ff0,function,365,,Piki::demoCheck,ghidra
0x00149160,function,38,,FUN_10149160,ghidra
0x00149190,function,463,,FUN_10149190,ghidra
0x00149360,function,168,,FUN_10149360,ghidra
0x00149410,function,339,,FUN_10149410,ghidra
0x00149570,function,66,,FUN_10149570,ghidra
0x001495c0,function,66,,FUN_101495c0,ghidra
0x00149610,function,66,,FUN_10149610,ghidra
0x00149660,function,66,,FUN_10149660,ghidra
0x001496b0,function,66,,FUN_101496b0,ghidra
0x00149700,function,48,,FUN_10149700,ghidra
0x00149730,function,36,,FUN_10149730,ghidra
0x00149760,function,126,,FUN_10149760,ghidra
0x001497e0,function,158,,FUN_101497e0,ghidra
0x00149880,function,128,,FUN_10149880,ghidra
0x00149900,function,385,,FUN_10149900,ghidra
0x00149a90,function,362,,FUN_10149a90,ghidra
0x00149c00,function,174,,FUN_10149c00,ghidra
0x00149cb0,function,157,,FUN_10149cb0,ghidra
0x00149d50,function,227,,aiTable_Print,ghidra
0x00149e40,function,39,,FUN_10149e40,ghidra
0x00149e70,function,41,,FUN_10149e70,ghidra
0x00149ea0,function,41,,FUN_10149ea0,ghidra
0x00149ed0,function,41,,FUN_10149ed0,ghidra
0x00149f00,function,77,,FUN_10149f00,ghidra
0x00149f50,function,221,,DualCreature::DualCreature,ghidra
0x0014a030,function,64,,DualCreature::doKill,ghidra
0x0014a070,function,146,,DualCreature::isFrontFace,ghidra
0x0014a110,function,118,,DualCreature::getY,ghidra
0x0014a190,function,119,,DualCreature::onGround,ghidra
0x0014a210,function,129,,DualCreature::createCollisions,ghidra
0x0014a2a0,function,125,,DualCreature::useRealDynamics,ghidra
0x0014a320,function,180,,DualCreature::useSimpleDynamics,ghidra
0x0014a3e0,function,331,,DualCreature::rotateY,ghidra
0x0014a530,function,79,,DualCreature::update,ghidra
0x0014a580,function,487,,DualCreature::refresh,ghidra
0x0014a770,function,163,,PelCreature::PelCreature,ghidra
0x0014a820,function,125,,PelCreature::init,ghidra
0x0014a8a0,function,42,,PelCreature::getiMass,ghidra
0x0014a8d0,function,38,,PelCreature::isAlive,ghidra
0x0014a900,function,135,,PelCreature::startAI,ghidra
0x0014a990,function,382,,PelCreature::doRender,ghidra
0x0014ab10,function,338,,PelCreature::doCreateColls,ghidra
0x0014ac70,function,524,,FUN_1014ac70,ghidra
0x0014ae80,function,73,,FUN_1014ae80,ghidra
0x0014aed0,function,45,,PelletUfoLoadState::init,ghidra
0x0014af00,function,201,,PelletUfoLoadState::exec,ghidra
0x0014afd0,function,227,,pelletState_Print,ghidra
0x0014b0c0,function,64,,FUN_1014b0c0,ghidra
0x0014b100,function,73,,FUN_1014b100,ghidra
0x0014b150,function,38,,FUN_1014b150,ghidra
0x0014b180,function,38,,FUN_1014b180,ghidra
0x0014b1b0,function,38,,FUN_1014b1b0,ghidra
0x0014b1e0,function,73,,FUN_1014b1e0,ghidra
0x0014b230,function,38,,FUN_1014b230,ghidra
0x0014b260,function,38,,FUN_1014b260,ghidra
0x0014b290,function,38,,FUN_1014b290,ghidra
0x0014b2c0,function,73,,PelletSwallowedState::PelletSwallowedState,ghidra
0x0014b310,function,38,,PelletSwallowedState::init,ghidra
0x0014b340,function,99,,PelletSwallowedState::exec,ghidra
0x0014b3b0,function,56,,FUN_1014b3b0,ghidra
0x0014b3f0,function,73,,PelletAppearState::PelletAppearState,ghidra
0x0014b440,function,162,,PelletAppearState::init,ghidra
0x0014b4f0,function,74,,PelletAppearState::procBounceMsg,ghidra
0x0014b540,function,354,,PelletAppearState::exec,ghidra
0x0014b6b0,function,38,,PelletAppearState::cleanup,ghidra
0x0014b6e0,function,94,,PelletGoalState::PelletGoalState,ghidra
0x0014b740,function,1335,,PelletGoalState::init,ghidra
0x0014bc80,function,783,,FUN_1014bc80,ghidra
0x0014bf90,function,96,,PelletGoalState::cleanup,ghidra
0x0014bff0,function,38,,FUN_1014bff0,ghidra
0x0014c020,function,38,,FUN_1014c020,ghidra
0x0014c050,function,82,,FUN_1014c050,ghidra
0x0014c0b0,function,422,,FUN_1014c0b0,ghidra
0x0014c256,data,4,,switchdataD_1014c256,ghidra
0x0014c290,function,38,,FUN_1014c290,ghidra
0x0014c2c0,function,38,,FUN_1014c2c0,ghidra
0x0014c2f0,function,38,,FUN_1014c2f0,ghidra
0x0014c320,function,38,,FUN_1014c320,ghidra
0x0014c350,function,38,,FUN_1014c350,ghidra
0x0014c380,function,38,,FUN_1014c380,ghidra
0x0014c3b0,function,38,,FUN_1014c3b0,ghidra
0x0014c3e0,function,38,,FUN_1014c3e0,ghidra
0x0014c410,function,38,,FUN_1014c410,ghidra
0x0014c440,function,38,,FUN_1014c440,ghidra
0x0014c470,function,38,,FUN_1014c470,ghidra
0x0014c4a0,function,157,,StateMachine_Pellet::create,ghidra
0x0014c540,function,183,,FUN_1014c540,ghidra
0x0014c600,function,47,,FUN_1014c600,ghidra
0x0014c630,function,46,,DualCreature::invalidateCollisions,ghidra
0x0014c660,function,84,,PelletState::PelletState,ghidra
0x0014c6c0,function,87,,AState<Pellet>::AState<Pellet>,ghidra
0x0014c720,function,38,,FUN_1014c720,ghidra
0x0014c750,function,38,,FUN_1014c750,ghidra
0x0014c780,function,38,,FUN_1014c780,ghidra
0x0014c7b0,function,47,,AState<Pellet>::setName,ghidra
0x0014c7e0,function,48,,FUN_1014c7e0,ghidra
0x0014c810,function,947,,Creature::moveRotation,ghidra
0x0014cbd0,function,128,,creatureMove_Error,ghidra
0x0014cc50,function,319,,Creature::moveAttach,ghidra
0x0014cd90,function,3799,,Creature::moveNew,ghidra
0x0014dc70,function,227,,CreatureMove_Print,ghidra
0x0014dd60,function,775,,Creature::checkForward,ghidra
0x0014e070,function,213,,Creature::getNextTri,ghidra
0x0014e150,function,200,,Creature::getNearestPlane,ghidra
