rva,kind,size,name_mangled,name,source
0x00012150,function,39,??0Matrix4f@@QAE@XZ_0,Matrix4f::Matrix4f(void),ida
0x00012180,function,326,?makeBillVector@Matrix4f@@QAEXAAVVector3f@@AAV1@0@Z_0,"Matrix4f::makeBillVector(Vector3f &,Matrix4f &,Vector3f &)",ida
0x00012320,function,76,?rotate@Matrix4f@@QAEXAAVVector3f@@@Z_0,Matrix4f::rotate(Vector3f &),ida
0x00012380,function,68,?makeSRT@Matrix4f@@QAEXVSRT@@@Z_0,Matrix4f::makeSRT(SRT),ida
0x000123e0,function,133,?makeResident@CacheTexture@@UAEXXZ_0,CacheTexture::makeResident(void),ida
0x00012490,function,73,?setTranslation@Matrix4f@@QAEXAAVVector3f@@@Z_0,Matrix4f::setTranslation(Vector3f &),ida
0x000124f0,function,65,?setTranslation@Matrix4f@@QAEXMMM@Z_0,"Matrix4f::setTranslation(float,float,float)",ida
0x00012550,function,162,,sub_10012550,ida
0x00012620,function,96,?getRow@Matrix4f@@QAEXHAAVVector3f@@@Z_0,"Matrix4f::getRow(int,Vector3f &)",ida
0x000126a0,function,88,?getColumn@Matrix4f@@QAEXHAAVVector3f@@@Z_0,"Matrix4f::getColumn(int,Vector3f &)",ida
0x00012710,function,127,,sub_10012710,ida
0x000127b0,function,54,??4Matrix4f@@QAEAAV0@ABV0@@Z_0,Matrix4f::operator=(Matrix4f const &),ida
0x00012800,function,48,??0BaseScalingSystem@@QAE@XZ_0,BaseScalingSystem::BaseScalingSystem(void),ida
0x00012840,function,50,??0BaseScalingSystem@@QAE@ABV0@@Z_0,BaseScalingSystem::BaseScalingSystem(BaseScalingSystem const &),ida
0x00012880,function,41,??4BaseScalingSystem@@QAEAAV0@ABV0@@Z_0,BaseScalingSystem::operator=(BaseScalingSystem const &),ida
0x000128c0,function,36,?blah@ClassicScalingSystem@@UAEXXZ_0,ClassicScalingSystem::blah(void),ida
0x000128f0,function,66,??0ClassicScalingSystem@@QAE@XZ_0,ClassicScalingSystem::ClassicScalingSystem(void),ida
0x00012950,function,72,??0ClassicScalingSystem@@QAE@ABV0@@Z_0,ClassicScalingSystem::ClassicScalingSystem(ClassicScalingSystem const &),ida
0x000129b0,function,63,??4ClassicScalingSystem@@QAEAAV0@ABV0@@Z_0,ClassicScalingSystem::operator=(ClassicScalingSystem const &),ida
0x00012a00,function,36,?blah@SoftImageScalingSystem@@UAEXXZ_0,SoftImageScalingSystem::blah(void),ida
0x00012a30,function,66,??0SoftImageScalingSystem@@QAE@XZ_0,SoftImageScalingSystem::SoftImageScalingSystem(void),ida
0x00012a90,function,72,??0SoftImageScalingSystem@@QAE@ABV0@@Z_0,SoftImageScalingSystem::SoftImageScalingSystem(SoftImageScalingSystem const &),ida
0x00012af0,function,63,??4SoftImageScalingSystem@@QAEAAV0@ABV0@@Z_0,SoftImageScalingSystem::operator=(SoftImageScalingSystem const &),ida
0x00012b40,function,80,??0CoreNode@@QAE@PAD@Z_0,CoreNode::CoreNode(char *),ida
0x00012bb0,function,90,?initCore@CoreNode@@QAEXPAD@Z_0,CoreNode::initCore(char *),ida
0x00012c20,function,47,?setName@CoreNode@@QAEXPAD@Z_0,CoreNode::setName(char *),ida
0x00012c60,function,42,?getName@CoreNode@@QAEPADXZ_0,CoreNode::getName(void),ida
0x00012ca0,function,42,?Name@CoreNode@@QAEPADXZ_0,CoreNode::Name(void),ida
0x00012ce0,function,42,?Parent@CoreNode@@QAEPAV1@XZ_0,CoreNode::Parent(void),ida
0x00012d20,function,42,?Next@CoreNode@@QAEPAV1@XZ_0,CoreNode::Next(void),ida
0x00012d60,function,47,?Next@CoreNode@@QAEXPAV1@@Z_0,CoreNode::Next(CoreNode *),ida
0x00012da0,function,42,?Child@CoreNode@@QAEPAV1@XZ_0,CoreNode::Child(void),ida
0x00012de0,function,47,?Child@CoreNode@@QAEXPAV1@@Z_0,CoreNode::Child(CoreNode *),ida
0x00012e20,function,38,?write@CoreNode@@UAEXAAVRandomAccessStream@@@Z_0,CoreNode::write(RandomAccessStream &),ida
0x00012e50,function,38,?read@CoreNode@@UAEXAAVRandomAccessStream@@@Z_0,CoreNode::read(RandomAccessStream &),ida
0x00012e80,function,120,??0CoreNode@@QAE@ABV0@@Z_0,CoreNode::CoreNode(CoreNode const &),ida
0x00012f20,function,111,??4CoreNode@@QAEAAV0@ABV0@@Z_0,CoreNode::operator=(CoreNode const &),ida
0x00012fb0,function,59,??_FCoreNode@@QAEXXZ_0,CoreNode::`default constructor closure'(void),ida
0x00013000,function,84,??0Node@@QAE@PAD@Z_0,Node::Node(char *),ida
0x00013070,function,53,?getFlag@Node@@QAE_NH@Z_0,Node::getFlag(int),ida
0x000130c0,function,86,?setFlag@Node@@QAEXH_N@Z_0,"Node::setFlag(int,bool)",ida
0x00013130,function,53,?setFlag@Node@@QAEXH@Z_0,Node::setFlag(int),ida
0x00013180,function,57,?clearFlag@Node@@QAEXH@Z_0,Node::clearFlag(int),ida
0x000131d0,function,53,?togFlag@Node@@QAEXH@Z_0,Node::togFlag(int),ida
0x00013220,function,42,?getFlags@Node@@QAEHXZ_0,Node::getFlags(void),ida
0x00013260,function,47,?setFlags@Node@@QAEXH@Z_0,Node::setFlags(int),ida
0x000132a0,function,47,?setType@Node@@QAEXH@Z_0,Node::setType(int),ida
0x000132e0,function,42,?getType@Node@@QAEHXZ_0,Node::getType(void),ida
0x00013320,function,36,?concat@Node@@UAEXXZ_0,Node::concat(void),ida
0x00013350,function,68,?concat@Node@@UAEXAAVVQS@@@Z_0,Node::concat(VQS &),ida
0x000133b0,function,68,?concat@Node@@UAEXAAVSRT@@@Z_0,Node::concat(SRT &),ida
0x00013410,function,68,?concat@Node@@UAEXAAVMatrix4f@@@Z_0,Node::concat(Matrix4f &),ida
0x00013470,function,38,?getModelMatrix@Node@@UAEPAVMatrix4f@@XZ_0,Node::getModelMatrix(void),ida
0x000134a0,function,108,??0Node@@QAE@ABV0@@Z_0,Node::Node(Node const &),ida
0x00013530,function,99,??4Node@@QAEAAV0@ABV0@@Z_0,Node::operator=(Node const &),ida
0x000135b0,function,59,??_FNode@@QAEXXZ_0,Node::`default constructor closure'(void),ida
0x00013600,function,63,?setPosition@SRTNode@@QAEXAAVVector3f@@@Z_0,SRTNode::setPosition(Vector3f &),ida
0x00013650,function,42,?getPosition@SRTNode@@QAEAAVVector3f@@XZ_0,SRTNode::getPosition(void),ida
0x00013690,function,63,?setScale@SRTNode@@QAEXAAVVector3f@@@Z_0,SRTNode::setScale(Vector3f &),ida
0x000136e0,function,42,?getScale@SRTNode@@QAEAAVVector3f@@XZ_0,SRTNode::getScale(void),ida
0x00013720,function,63,?setRotation@SRTNode@@QAEXAAVVector3f@@@Z_0,SRTNode::setRotation(Vector3f &),ida
0x00013770,function,42,?getRotation@SRTNode@@QAEAAVVector3f@@XZ_0,SRTNode::getRotation(void),ida
0x000137b0,function,38,?concat@SRTNode@@UAEXAAVMatrix4f@@@Z_0,SRTNode::concat(Matrix4f &),ida
0x000137e0,function,36,?concat@SRTNode@@UAEXXZ_0,SRTNode::concat(void),ida
0x00013810,function,42,?getModelMatrix@SRTNode@@UAEPAVMatrix4f@@XZ_0,SRTNode::getModelMatrix(void),ida
0x00013850,function,42,?getWorldPosition@SRTNode@@QAEAAVVector3f@@XZ_0,SRTNode::getWorldPosition(void),ida
0x00013890,function,117,,sub_10013890,ida
0x00013930,function,109,??0SRTNode@@QAE@ABV0@@Z_0,SRTNode::SRTNode(SRTNode const &),ida
0x000139c0,function,101,??4SRTNode@@QAEAAV0@ABV0@@Z_0,SRTNode::operator=(SRTNode const &),ida
0x00013a40,function,119,,sub_10013A40,ida
0x00013ae0,function,59,??_FSRTNode@@QAEXXZ_0,SRTNode::`default constructor closure'(void),ida
0x00013b30,function,71,??0ObjMgr@@QAE@XZ_0,ObjMgr::ObjMgr(void),ida
0x00013b90,function,72,??0ObjMgr@@QAE@ABV0@@Z_0,ObjMgr::ObjMgr(ObjMgr const &),ida
0x00013bf0,function,63,??4ObjMgr@@QAEAAV0@ABV0@@Z_0,ObjMgr::operator=(ObjMgr const &),ida
0x00013c40,function,42,?firstNode@NodeMgr@@QAEPAVCoreNode@@XZ_0,NodeMgr::firstNode(void),ida
0x00013c80,function,79,??0NodeMgr@@QAE@ABV0@@Z_0,NodeMgr::NodeMgr(NodeMgr const &),ida
0x00013cf0,function,79,??4NodeMgr@@QAEAAV0@ABV0@@Z_0,NodeMgr::operator=(NodeMgr const &),ida
0x00013d60,function,72,??0EditNode@@QAE@PAD@Z_0,EditNode::EditNode(char *),ida
0x00013dc0,function,38,?msgCommand@EditNode@@UAEXAAVDataMsg@@@Z_0,EditNode::msgCommand(DataMsg &),ida
0x00013df0,function,38,?render2d@EditNode@@UAEXAAVGraphics@@AAH@Z_0,"EditNode::render2d(Graphics &,int &)",ida
0x00013e20,function,72,??0EditNode@@QAE@ABV0@@Z_0,EditNode::EditNode(EditNode const &),ida
0x00013e80,function,63,??4EditNode@@QAEAAV0@ABV0@@Z_0,EditNode::operator=(EditNode const &),ida
0x00013ed0,function,63,??4ID32@@QAEAAV0@ABV0@@Z_0,ID32::operator=(ID32 const &),ida
0x00013f20,function,71,??0MemInfoNode@@QAE@XZ_0,MemInfoNode::MemInfoNode(void),ida
0x00013f80,function,84,??0MemInfoNode@@QAE@ABV0@@Z_0,MemInfoNode::MemInfoNode(MemInfoNode const &),ida
0x00013ff0,function,75,??4MemInfoNode@@QAEAAV0@ABV0@@Z_0,MemInfoNode::operator=(MemInfoNode const &),ida
0x00014050,function,78,??0RectArea@@QAE@XZ_0,RectArea::RectArea(void),ida
0x000140c0,function,76,??0RectArea@@QAE@HHHH@Z_0,"RectArea::RectArea(int,int,int,int)",ida
0x00014120,function,47,?width@RectArea@@QAEHXZ_0,RectArea::width(void),ida
0x00014160,function,48,?height@RectArea@@QAEHXZ_0,RectArea::height(void),ida
0x000141a0,function,73,?set@RectArea@@QAEXHHHH@Z_0,"RectArea::set(int,int,int,int)",ida
0x00014200,function,87,?pointInside@RectArea@@QAE_NHH@Z_0,"RectArea::pointInside(int,int)",ida
0x00014270,function,69,??4RectArea@@QAEAAV0@ABV0@@Z_0,RectArea::operator=(RectArea const &),ida
0x000142d0,function,125,??0GfxobjInfo@@QAE@XZ_0,GfxobjInfo::GfxobjInfo(void),ida
0x00014370,function,36,?attach@GfxobjInfo@@UAEXXZ_0,GfxobjInfo::attach(void),ida
0x000143a0,function,36,?detach@GfxobjInfo@@UAEXXZ_0,GfxobjInfo::detach(void),ida
0x000143d0,function,80,?insertAfter@GfxobjInfo@@QAEXPAV1@@Z_0,GfxobjInfo::insertAfter(GfxobjInfo *),ida
0x00014440,function,66,?remove@GfxobjInfo@@QAEXXZ_0,GfxobjInfo::remove(void),ida
0x000144a0,function,126,??0GfxobjInfo@@QAE@ABV0@@Z_0,GfxobjInfo::GfxobjInfo(GfxobjInfo const &),ida
0x00014540,function,117,??4GfxobjInfo@@QAEAAV0@ABV0@@Z_0,GfxobjInfo::operator=(GfxobjInfo const &),ida
0x000145e0,function,36,?attach@GfxObject@@UAEXXZ_0,GfxObject::attach(void),ida
0x00014610,function,36,?detach@GfxObject@@UAEXXZ_0,GfxObject::detach(void),ida
0x00014640,function,48,??0GfxObject@@QAE@XZ_0,GfxObject::GfxObject(void),ida
0x00014680,function,50,??0GfxObject@@QAE@ABV0@@Z_0,GfxObject::GfxObject(GfxObject const &),ida
0x000146c0,function,41,??4GfxObject@@QAEAAV0@ABV0@@Z_0,GfxObject::operator=(GfxObject const &),ida
0x00014700,function,76,??0FntobjInfo@@QAE@XZ_0,FntobjInfo::FntobjInfo(void),ida
0x00014760,function,84,??0FntobjInfo@@QAE@ABV0@@Z_0,FntobjInfo::FntobjInfo(FntobjInfo const &),ida
0x000147d0,function,75,??4FntobjInfo@@QAEAAV0@ABV0@@Z_0,FntobjInfo::operator=(FntobjInfo const &),ida
0x00014830,function,76,??0ShpobjInfo@@QAE@XZ_0,ShpobjInfo::ShpobjInfo(void),ida
0x00014890,function,84,??0ShpobjInfo@@QAE@ABV0@@Z_0,ShpobjInfo::ShpobjInfo(ShpobjInfo const &),ida
0x00014900,function,75,??4ShpobjInfo@@QAEAAV0@ABV0@@Z_0,ShpobjInfo::operator=(ShpobjInfo const &),ida
0x00014960,function,76,??0AnmobjInfo@@QAE@XZ_0,AnmobjInfo::AnmobjInfo(void),ida
0x000149c0,function,84,??0AnmobjInfo@@QAE@ABV0@@Z_0,AnmobjInfo::AnmobjInfo(AnmobjInfo const &),ida
0x00014a30,function,75,??4AnmobjInfo@@QAEAAV0@ABV0@@Z_0,AnmobjInfo::operator=(AnmobjInfo const &),ida
0x00014a90,function,76,??0BinobjInfo@@QAE@XZ_0,BinobjInfo::BinobjInfo(void),ida
0x00014af0,function,84,??0BinobjInfo@@QAE@ABV0@@Z_0,BinobjInfo::BinobjInfo(BinobjInfo const &),ida
0x00014b60,function,75,??4BinobjInfo@@QAEAAV0@ABV0@@Z_0,BinobjInfo::operator=(BinobjInfo const &),ida
0x00014bc0,function,76,??0TexobjInfo@@QAE@XZ_0,TexobjInfo::TexobjInfo(void),ida
0x00014c20,function,71,?attach@TexobjInfo@@UAEXXZ_0,TexobjInfo::attach(void),ida
0x00014c80,function,72,?detach@TexobjInfo@@UAEXXZ_0,TexobjInfo::detach(void),ida
0x00014ce0,function,84,??0TexobjInfo@@QAE@ABV0@@Z_0,TexobjInfo::TexobjInfo(TexobjInfo const &),ida
0x00014d50,function,75,??4TexobjInfo@@QAEAAV0@ABV0@@Z_0,TexobjInfo::operator=(TexobjInfo const &),ida
0x00014db0,function,80,?insertAfter@CacheInfo@@QAEXPAV1@@Z_0,CacheInfo::insertAfter(CacheInfo *),ida
0x00014e20,function,66,?remove@CacheInfo@@QAEXXZ_0,CacheInfo::remove(void),ida
0x00014e80,function,54,??4CacheInfo@@QAEAAV0@ABV0@@Z_0,CacheInfo::operator=(CacheInfo const &),ida
0x00014ed0,function,57,??0TexCacheInfo@@QAE@XZ_0,TexCacheInfo::TexCacheInfo(void),ida
0x00014f20,function,46,?initData@TexCacheInfo@@QAEXXZ_0,TexCacheInfo::initData(void),ida
0x00014f60,function,54,??4TexCacheInfo@@QAEAAV0@ABV0@@Z_0,TexCacheInfo::operator=(TexCacheInfo const &),ida
0x00014fb0,function,192,??0TextureCacher@@QAE@_I@Z_0,TextureCacher::TextureCacher(unsigned __int32),ida
0x000150a0,function,54,??4TextureCacher@@QAEAAV0@ABV0@@Z_0,TextureCacher::operator=(TextureCacher const &),ida
0x000150f0,function,56,?set2DRoot@StdSystem@@QAEXPAD0@Z_0,"StdSystem::set2DRoot(char *,char *)",ida
0x00015140,function,47,?setDataRoot@StdSystem@@QAEXPAD@Z_0,StdSystem::setDataRoot(char *),ida
0x00015180,function,45,?getHeapNum@StdSystem@@QAEHXZ_0,StdSystem::getHeapNum(void),ida
0x000151c0,function,56,?setFade@StdSystem@@QAEXMM@Z_0,"StdSystem::setFade(float,float)",ida
0x00015210,function,42,?getFade@StdSystem@@QAEMXZ_0,StdSystem::getFade(void),ida
0x00015250,function,78,?getRand@StdSystem@@QAEMM@Z_0,StdSystem::getRand(float),ida
0x000152c0,function,84,?getHalfRand@StdSystem@@QAEMM@Z_0,StdSystem::getHalfRand(float),ida
0x00015330,function,47,?setFrameClamp@StdSystem@@QAEXH@Z_0,StdSystem::setFrameClamp(int),ida
0x00015370,function,43,?softReset@StdSystem@@QAEXXZ_0,StdSystem::softReset(void),ida
0x000153b0,function,42,?resetPending@StdSystem@@QAE_NXZ_0,StdSystem::resetPending(void),ida
0x000153f0,function,40,?openFile@StdSystem@@UAEPAVRandomAccessStream@@PAD_N1@Z_0,"StdSystem::openFile(char *,bool,bool)",ida
0x00015430,function,40,?copyRamToCache@StdSystem@@UAE_I_I00@Z_0,"StdSystem::copyRamToCache(unsigned __int32,unsigned __int32,unsigned __int32)",ida
0x00015470,function,38,?copyCacheToRam@StdSystem@@UAEX_I00@Z_0,"StdSystem::copyCacheToRam(unsigned __int32,unsigned __int32,unsigned __int32)",ida
0x000154a0,function,36,?copyWaitUntilDone@StdSystem@@UAEXXZ_0,StdSystem::copyWaitUntilDone(void),ida
0x000154d0,function,38,?copyCacheToTexture@StdSystem@@UAEXPAVCacheTexture@@@Z_0,StdSystem::copyCacheToTexture(CacheTexture *),ida
0x00015500,function,49,?Shutdown@StdSystem@@QAEXXZ_0,StdSystem::Shutdown(void),ida
0x00015540,function,56,?isShutdown@StdSystem@@QAE_NXZ_0,StdSystem::isShutdown(void),ida
0x00015590,function,38,?Activate@StdSystem@@UAEX_N@Z_0,StdSystem::Activate(bool),ida
0x000155c0,function,158,?setActive@StdSystem@@QAEX_N@Z_0,StdSystem::setActive(bool),ida
0x00015690,function,62,?isActive@StdSystem@@QAE_NXZ_0,StdSystem::isActive(void),ida
0x000156e0,function,62,?setTextureBase@StdSystem@@QAEXPAD0@Z_0,"StdSystem::setTextureBase(char *,char *)",ida
0x00015730,function,38,?parseArchiveDirectory@StdSystem@@UAEXPAD0@Z_0,"StdSystem::parseArchiveDirectory(char *,char *)",ida
0x00015760,function,38,?startLoading@StdSystem@@UAEXPAVLoadIdler@@_N_I@Z_0,"StdSystem::startLoading(LoadIdler *,bool,unsigned __int32)",ida
0x00015790,function,36,?endLoading@StdSystem@@UAEXXZ_0,StdSystem::endLoading(void),ida
0x000157c0,function,852,??0StdSystem@@QAE@ABV0@@Z_0,StdSystem::StdSystem(StdSystem const &),ida
0x00015bf0,function,883,??4StdSystem@@QAEAAV0@ABV0@@Z_0,StdSystem::operator=(StdSystem const &),ida
0x00016040,function,87,??0ControllerMgr@@QAE@XZ_0,ControllerMgr::ControllerMgr(void),ida
0x000160b0,function,66,?keyDown@ControllerMgr@@UAE_NH@Z_0,ControllerMgr::keyDown(int),ida
0x00016110,function,69,??0ControllerMgr@@QAE@ABV0@@Z_0,ControllerMgr::ControllerMgr(ControllerMgr const &),ida
0x00016170,function,88,??4ControllerMgr@@QAEAAV0@ABV0@@Z_0,ControllerMgr::operator=(ControllerMgr const &),ida
0x000161e0,function,36,?lock@AtxRouter@@UAEXXZ_0,AtxRouter::lock(void),ida
0x00016210,function,36,?unlock@AtxRouter@@UAEXXZ_0,AtxRouter::unlock(void),ida
0x00016240,function,36,?closeAll@AtxRouter@@UAEXXZ_0,AtxRouter::closeAll(void),ida
0x00016270,function,38,?isConnected@AtxRouter@@UAE_NXZ_0,AtxRouter::isConnected(void),ida
0x000162a0,function,38,?setWindow@AtxRouter@@UAEX_I@Z_0,AtxRouter::setWindow(unsigned __int32),ida
0x000162d0,function,48,??0AtxRouter@@QAE@XZ_0,AtxRouter::AtxRouter(void),ida
0x00016310,function,50,??0AtxRouter@@QAE@ABV0@@Z_0,AtxRouter::AtxRouter(AtxRouter const &),ida
0x00016350,function,41,??4AtxRouter@@QAEAAV0@ABV0@@Z_0,AtxRouter::operator=(AtxRouter const &),ida
0x00016390,function,74,??0AtxStream@@QAE@XZ_0,AtxStream::AtxStream(void),ida
0x000163f0,function,46,?init@AtxStream@@QAEXXZ_0,AtxStream::init(void),ida
0x00016430,function,96,??0AtxStream@@QAE@ABV0@@Z_0,AtxStream::AtxStream(AtxStream const &),ida
0x000164b0,function,87,??4AtxStream@@QAEAAV0@ABV0@@Z_0,AtxStream::operator=(AtxStream const &),ida
0x00016520,function,77,??0AtxCommandStream@@QAE@PAVBaseApp@@@Z_0,AtxCommandStream::AtxCommandStream(BaseApp *),ida
0x00016580,function,84,??0AtxCommandStream@@QAE@ABV0@@Z_0,AtxCommandStream::AtxCommandStream(AtxCommandStream const &),ida
0x000165f0,function,75,??4AtxCommandStream@@QAEAAV0@ABV0@@Z_0,AtxCommandStream::operator=(AtxCommandStream const &),ida
0x00016650,function,48,?getPending@AtxFileStream@@UAEHXZ_0,AtxFileStream::getPending(void),ida
0x00016690,function,42,?getPosition@AtxFileStream@@UAEHXZ_0,AtxFileStream::getPosition(void),ida
0x000166d0,function,42,?getLength@AtxFileStream@@UAEHXZ_0,AtxFileStream::getLength(void),ida
0x00016710,function,47,?setLength@AtxFileStream@@UAEXH@Z_0,AtxFileStream::setLength(int),ida
0x00016750,function,77,??0AtxFileStream@@QAE@XZ_0,AtxFileStream::AtxFileStream(void),ida
0x000167b0,function,114,??0AtxFileStream@@QAE@ABV0@@Z_0,AtxFileStream::AtxFileStream(AtxFileStream const &),ida
0x00016840,function,105,??4AtxFileStream@@QAEAAV0@ABV0@@Z_0,AtxFileStream::operator=(AtxFileStream const &),ida
0x000168d0,function,36,?beginRender@System@@QAEXXZ_0,System::beginRender(void),ida
0x00016900,function,36,?doneRender@System@@QAEXXZ_0,System::doneRender(void),ida
0x00016930,function,36,?waitRetrace@System@@QAEXXZ_0,System::waitRetrace(void),ida
0x00016960,function,65,?setStreamType@System@@QAEHH@Z_0,System::setStreamType(int),ida
0x000169c0,function,45,?getAtxRouter@System@@QAEPAVAtxRouter@@XZ_0,System::getAtxRouter(void),ida
0x00016a00,function,50,?setAtxRouter@System@@QAEXPAVAtxRouter@@@Z_0,System::setAtxRouter(AtxRouter *),ida
0x00016a40,function,45,?getFrameRate@System@@QAEMXZ_0,System::getFrameRate(void),ida
0x00016a80,function,45,?getFrameTime@System@@QAEMXZ_0,System::getFrameTime(void),ida
0x00016ac0,function,45,?getFrameCount@System@@QAE_HXZ_0,System::getFrameCount(void),ida
0x00016b00,function,38,?sndPlaySe@System@@UAEX_I@Z_0,System::sndPlaySe(unsigned __int32),ida
0x00016b30,function,564,??0System@@QAE@ABV0@@Z_0,System::System(System const &),ida
0x00016e00,function,583,??4System@@QAEAAV0@ABV0@@Z_0,System::operator=(System const &),ida
0x000170e0,function,81,??0LinkedRoomInfo@@QAE@XZ_0,LinkedRoomInfo::LinkedRoomInfo(void),ida
0x00017150,function,119,??0LinkedRoomInfo@@QAE@ABV0@@Z_0,LinkedRoomInfo::LinkedRoomInfo(LinkedRoomInfo const &),ida
0x000171f0,function,110,??4LinkedRoomInfo@@QAEAAV0@ABV0@@Z_0,LinkedRoomInfo::operator=(LinkedRoomInfo const &),ida
0x00017280,function,54,??4CmdStream@@QAEAAV0@ABV0@@Z_0,CmdStream::operator=(CmdStream const &),ida
0x000172d0,function,320,??0CullFrustum@@QAE@XZ_0,CullFrustum::CullFrustum(void),ida
0x00017460,function,118,?projectVector@CullFrustum@@QAEXAAVVector3f@@0@Z_0,"CullFrustum::projectVector(Vector3f &,Vector3f &)",ida
0x00017500,function,99,?setBoundOffset@CullFrustum@@QAEXPAVVector3f@@@Z_0,CullFrustum::setBoundOffset(Vector3f *),ida
0x00017580,function,573,?isBoundVisible@CullFrustum@@QAEHAAVBoundBox@@H@Z_0,"CullFrustum::isBoundVisible(BoundBox &,int)",ida
0x00017850,function,605,??0CullFrustum@@QAE@ABV0@@Z_0,CullFrustum::CullFrustum(CullFrustum const &),ida
0x00017b50,function,54,??4CullFrustum@@QAEAAV0@ABV0@@Z_0,CullFrustum::operator=(CullFrustum const &),ida
0x00017ba0,function,84,?rightDir@Camera@@QAEXAAVVector3f@@@Z_0,Camera::rightDir(Vector3f &),ida
0x00017c10,function,84,?upDir@Camera@@QAEXAAVVector3f@@@Z_0,Camera::upDir(Vector3f &),ida
0x00017c80,function,84,?lookDir@Camera@@QAEXAAVVector3f@@@Z_0,Camera::lookDir(Vector3f &),ida
0x00017cf0,function,227,??0Camera@@QAE@ABV0@@Z_0,Camera::Camera(Camera const &),ida
0x00017e10,function,54,??4Camera@@QAEAAV0@ABV0@@Z_0,Camera::operator=(Camera const &),ida
0x00017e60,function,84,??0LightCamera@@QAE@XZ_0,LightCamera::LightCamera(void),ida
0x00017ed0,function,177,??0LightCamera@@QAE@ABV0@@Z_0,LightCamera::LightCamera(LightCamera const &),ida
0x00017fb0,function,54,??4LightCamera@@QAEAAV0@ABV0@@Z_0,LightCamera::operator=(LightCamera const &),ida
0x00018000,function,39,??0Colour@@QAE@XZ_0,Colour::Colour(void),ida
0x00018030,function,75,??0Colour@@QAE@_E000@Z_0,"Colour::Colour(unsigned __int8,unsigned __int8,unsigned __int8,unsigned __int8)",ida
0x00018090,function,73,?set@Colour@@QAEX_E000@Z_0,"Colour::set(unsigned __int8,unsigned __int8,unsigned __int8,unsigned __int8)",ida
0x000180f0,function,334,?add@Colour@@QAEXAAV1@@Z_0,Colour::add(Colour &),ida
0x000182a0,function,258,?lerp@Colour@@QAEXAAV1@M@Z_0,"Colour::lerp(Colour &,float)",ida
0x000183f0,function,258,?lerpTo@Colour@@QAEXAAV1@M0@Z_0,"Colour::lerpTo(Colour &,float,Colour &)",ida
0x00018540,function,151,?read@Colour@@QAEXAAVStream@@@Z_0,Colour::read(Stream &),ida
0x00018600,function,51,??4Colour@@QAEAAV0@ABV0@@Z_0,Colour::operator=(Colour const &),ida
0x00018640,function,155,?read@ShortColour@@QAEXAAVRandomAccessStream@@@Z_0,ShortColour::read(RandomAccessStream &),ida
0x00018710,function,159,?write@ShortColour@@QAEXAAVRandomAccessStream@@@Z_0,ShortColour::write(RandomAccessStream &),ida
0x000187e0,function,57,??4ShortColour@@QAEAAV0@ABV0@@Z_0,ShortColour::operator=(ShortColour const &),ida
0x00018830,function,95,??0FontChar@@QAE@XZ_0,FontChar::FontChar(void),ida
0x000188b0,function,54,??4FontChar@@QAEAAV0@ABV0@@Z_0,FontChar::operator=(FontChar const &),ida
0x00018900,function,44,?stringHeight@Font@@QAEHPAD@Z_0,Font::stringHeight(char *),ida
0x00018940,function,69,??4Font@@QAEAAV0@ABV0@@Z_0,Font::operator=(Font const &),ida
0x000189a0,function,82,??0LightFlare@@QAE@XZ_0,LightFlare::LightFlare(void),ida
0x00018a10,function,102,??0LightFlare@@QAE@ABV0@@Z_0,LightFlare::LightFlare(LightFlare const &),ida
0x00018a90,function,103,??4LightFlare@@QAEAAV0@ABV0@@Z_0,LightFlare::operator=(LightFlare const &),ida
0x00018b10,function,221,??0LightGroup@@QAE@XZ_0,LightGroup::LightGroup(void),ida
0x00018c30,function,193,?addLight@LightGroup@@QAEXAAVVector3f@@M@Z_0,"LightGroup::addLight(Vector3f &,float)",ida
0x00018d30,function,228,??0LightGroup@@QAE@ABV0@@Z_0,LightGroup::LightGroup(LightGroup const &),ida
0x00018e50,function,229,??4LightGroup@@QAEAAV0@ABV0@@Z_0,LightGroup::operator=(LightGroup const &),ida
0x00018f70,function,342,??0Light@@QAE@ABV0@@Z_0,Light::Light(Light const &),ida
0x00019120,function,354,??4Light@@QAEAAV0@ABV0@@Z_0,Light::operator=(Light const &),ida
0x000192e0,function,38,?adjust@DynCollObject@@UAEXPAVCreature@@@Z_0,DynCollObject::adjust(Creature *),ida
0x00019310,function,38,?applyVelocity@DynCollObject@@UAEXAAVPlane@@AAVVector3f@@1@Z_0,"DynCollObject::applyVelocity(Plane &,Vector3f &,Vector3f &)",ida
0x00019340,function,38,?touchCallback@DynCollObject@@UAEXAAVPlane@@AAVVector3f@@1@Z_0,"DynCollObject::touchCallback(Plane &,Vector3f &,Vector3f &)",ida
0x00019370,function,38,?getShape@DynCollObject@@UAEPAVShape@@XZ_0,DynCollObject::getShape(void),ida
0x000193a0,function,101,??0DynCollObject@@QAE@XZ_0,DynCollObject::DynCollObject(void),ida
0x00019420,function,108,??0DynCollObject@@QAE@ABV0@@Z_0,DynCollObject::DynCollObject(DynCollObject const &),ida
0x000194b0,function,99,??4DynCollObject@@QAEAAV0@ABV0@@Z_0,DynCollObject::operator=(DynCollObject const &),ida
0x00019530,function,194,?read@PVWKeyInfoU8@@QAEXAAVRandomAccessStream@@@Z_0,PVWKeyInfoU8::read(RandomAccessStream &),ida
