rva,kind,size,name_mangled,name,source
0x00196bf0,function,212,,KoganeAi::createPellet,ida
0x00196cd0,function,227,,KoganeAi_Print,ida
0x00196dc0,function,82,,KoganeAi::resultFlagOn,ida
0x00196e20,function,76,,KoganeAi::dieTransit,ida
0x00196e70,function,57,,KoganeAi::isMotionFinishTransit,ida
0x00196eb0,function,825,,KoganeAi::appearTransit,ida
0x001971f0,function,89,,KoganeAi::startWalkTransit,ida
0x00197250,function,136,,KoganeAi::stopWalkTransit,ida
0x001972e0,function,125,,KoganeAi::changeTargetTransit,ida
0x00197360,function,48,,KoganeAi::createPelletTransit,ida
0x00197390,function,84,,KoganeAi::initDie,ida
0x001973f0,function,311,,KoganeAi::initAppear,ida
0x00197530,function,203,,KoganeAi::initWalkRandom,ida
0x00197600,function,293,,KoganeAi::initStopWalk,ida
0x00197730,function,517,,KoganeAi::initCreate,ida
0x00197940,function,285,,KoganeAi::dieState,ida
0x00197a60,function,139,,KoganeAi::walkRandomState,ida
0x00197af0,function,91,,KoganeAi::stopWalkState,ida
0x00197b50,function,86,,KoganeAi::createState,ida
0x00197bb0,function,396,,KoganeAi::update,ida
0x00197d3c,data,20,,jpt_10197BF0,ida
0x00197d50,function,66,,Boss::setTargetPosition,ida
0x00197da0,function,45,,Boss::getOnWall,ida
0x00197dd0,function,45,,Boss::getItemColour,ida
0x00197e00,function,44,,Boss::getTargetPosition,ida
0x00197e30,function,591,,KingBody::setSalivaEffect,ida
0x00198080,function,65,,KingGenSalivaCallBack::set,ida
0x001980d0,function,47,,KingGenSpreadSalivaCallBack::set,ida
0x00198100,function,47,,KingGenSalivaParticleCallBack::set,ida
0x00198130,function,269,,KingBody::setSeedFlashEffect,ida
0x00198240,function,47,,KingGenDamageStarCallBack::set,ida
0x00198270,function,397,,KingBody::setEatBombEffect,ida
0x00198400,function,746,,KingBody::createWaterEffect,ida
0x001986f0,function,65,,KingGenRippleCallBack::set,ida
0x00198740,function,620,,KingBody::createUfoParts,ida
0x001989b0,function,240,,KingBody::killCallBackEffect,ida
0x00198aa0,function,950,,KingBody::KingBody,ida
0x00198e60,function,66,,KingGenSalivaCallBack::KingGenSalivaCallBack,ida
0x00198eb0,function,274,,KingGenSalivaCallBack::invoke,ida
0x00198fd0,function,66,,KingGenSpreadSalivaCallBack::KingGenSpreadSalivaCallBack,ida
0x00199020,function,141,,KingGenSpreadSalivaCallBack::invoke,ida
0x001990b0,function,66,,KingGenSalivaParticleCallBack::KingGenSalivaParticleCallBack,ida
0x00199100,function,394,,KingGenSalivaParticleCallBack::invoke,ida
0x00199290,function,66,,KingGenDamageStarCallBack::KingGenDamageStarCallBack,ida
0x001992e0,function,90,,KingGenDamageStarCallBack::invoke,ida
0x00199340,function,66,,KingGenRippleCallBack::KingGenRippleCallBack,ida
0x00199390,function,144,,KingGenRippleCallBack::invoke,ida
0x00199420,function,66,,KingGenSpitPartsParticleCallBack::KingGenSpitPartsParticleCallBack,ida
0x00199470,function,275,,KingGenSpitPartsParticleCallBack::invoke,ida
0x00199590,function,358,,KingBody::init,ida
0x00199700,function,83,,KingBody::initBlending,ida
0x00199760,function,135,,KingBody::updateBlendingRatio,ida
0x001997f0,function,143,,KingBody::checkOnGround,ida
0x00199880,function,712,,KingBody::setVelocityFromPosition,ida
0x00199b50,function,367,,KingBody::emitOnGroundEffect,ida
0x00199cc0,function,256,,KingBody::emitSlipEffect,ida
0x00199dc0,function,80,,KingBody::copyOnGround,ida
0x00199e10,function,94,,KingBody::update,ida
0x00199e70,function,262,,KingBody::makeAnimation,ida
0x00199f80,function,206,,KingBody::checkBlendingParm,ida
0x0019a050,function,951,,KingBody::makeBlending,ida
0x0019a410,function,518,,KingBody::copyJointPosition,ida
0x0019a620,function,141,,KingBody::returnJoint,ida
0x0019a6b0,function,174,,KingBody::refresh,ida
0x0019a760,function,96,,zen_particleMdlBase::getPos,ida
0x0019a7c0,function,60,,zen_particleGenerator::killParticle,ida
0x0019a800,function,66,,zen_particleGenerator::pmPutParticle,ida
0x0019a850,function,60,,zen_particleMdlManager::putPtcl,ida
0x0019a890,function,95,,zen_zenListManager::put,ida
0x0019a8f0,function,77,,Matrix4f::getColumn,ida
0x0019a940,function,71,,NsCalculation::calcMtxBotIdent,ida
0x0019a990,function,140,,KingAi::KingAi,ida
0x0019aa20,function,314,,KingAi::initAI,ida
0x0019ab60,function,154,,KingAi::animationKeyUpdated,ida
0x0019abfa,data,36,,jpt_1019AB8E,ida
0x0019ac20,function,549,,KingAi::keyAction0,ida
0x0019ae45,data,36,,jpt_1019AC60,ida
0x0019ae80,function,248,,KingAi::keyAction1,ida
0x0019af78,data,28,,jpt_1019AEB8,ida
0x0019afa0,function,108,,KingAi::keyAction2,ida
0x0019b040,function,59,,KingAi::keyLoopEnd,ida
0x0019b080,function,166,,KingAi::keyFinished,ida
0x0019b130,function,85,,KingAi::playSound,ida
0x0019b190,function,88,,KingAi::createEffect,ida
0x0019b1f0,function,204,,KingAi::setAttackPosition,ida
0x0019b2c0,function,571,,KingAi::calcDamageScale,ida
0x0019b500,function,52,,KingAi::startSpreadSaliva,ida
0x0019b540,function,52,,KingAi::endSpreadSaliva,ida
0x0019b580,function,64,,KingAi::startFallSaliva,ida
0x0019b5c0,function,52,,KingAi::endFallSaliva,ida
0x0019b600,function,897,,KingAi::fallBackSide,ida
0x0019b990,function,62,,KingAi::setMouthCollPart,ida
0x0019b9d0,function,52,,KingAi::getMouthCollPart,ida
0x0019ba10,function,999,,KingAi::pikiStickToKingMouth,ida
0x0019be00,function,671,,KingAi::tongueBombExplosion,ida
0x0019c0a0,function,67,,KingAi::killStickToMouthPiki,ida
0x0019c0f0,function,679,,KingAi::tongueAttackNavi,ida
0x0019c3a0,function,221,,KingAi::setDispelParm,ida
0x0019c480,function,798,,KingAi::dispelNaviPiki,ida
0x0019c7a0,function,198,,KingAi::setDamageLoopCounter,ida
0x0019c870,function,357,,KingAi::setEatDamageLoopCounter,ida
0x0019c9e0,function,201,,KingAi::setBombDamageLoopCounter,ida
0x0019cab0,function,56,,KingAi::setMoveVelocity,ida
0x0019caf0,function,307,,KingAi::setAttackPriority,ida
0x0019cc30,function,147,,KingAi::resetAttackPriority,ida
0x0019ccd0,function,82,,KingAi::resultFlagOn,ida
0x0019cd30,function,62,,KingAi::resultFlagSeen,ida
0x0019cd70,function,302,,KingAi::attackInArea,ida
0x0019cea0,function,227,,KingAi::inJumpAngle,ida
0x0019cf90,function,350,,KingAi::jumpAttackInArea,ida
0x0019d0f0,function,67,,KingAi::dieTransit,ida
0x0019d140,function,190,,KingAi::damageTransit,ida
0x0019d200,function,51,,KingAi::bombDownTransit,ida
0x0019d240,function,57,,KingAi::isMotionFinishTransit,ida
0x0019d280,function,57,,KingAi::outSideChaseRangeTransit,ida
0x0019d2c0,function,57,,KingAi::inSideWaitRangeTransit,ida
0x0019d300,function,233,,KingAi::inTurnAngleTransit,ida
0x0019d3f0,function,608,,KingAi::chaseNaviTransit,ida
0x0019d650,function,628,,KingAi::chasePikiTransit,ida
0x0019d8d0,function,462,,KingAi::attackTransit,ida
0x0019daa0,function,435,,KingAi::missAttackNextTransit,ida
0x0019dc60,function,516,,KingAi::jumpAttackTransit,ida
0x0019de70,function,51,,KingAi::swallowTransit,ida
0x0019deb0,function,527,,KingAi::eatThrowPikiTransit,ida
0x0019e0c0,function,57,,KingAi::flickTransit,ida
0x0019e100,function,385,,KingAi::targetLostTransit,ida
0x0019e290,function,760,,KingAi::appearTransit,ida
0x0019e590,function,377,,KingAi::initDie,ida
0x0019e710,function,152,,KingAi::initDamage,ida
0x0019e7b0,function,182,,KingAi::initBombDown,ida
0x0019e870,function,262,,KingAi::initWalkRandom,ida
0x0019e980,function,262,,KingAi::initWalkGoHome,ida
0x0019ea90,function,248,,KingAi::initChaseNavi,ida
0x0019eb90,function,248,,KingAi::initChasePiki,ida
0x0019ec90,function,166,,KingAi::initHomeTurn,ida
0x0019ed40,function,153,,KingAi::initChaseTurn,ida
0x0019ede0,function,178,,KingAi::initAttack,ida
0x0019eea0,function,310,,KingAi::initJumpAttack,ida
0x0019efe0,function,161,,KingAi::initSwallow,ida
0x0019f090,function,161,,KingAi::initEatThrowPiki,ida
0x0019f140,function,182,,KingAi::initFlick,ida
0x0019f200,function,174,,KingAi::initWaveNeck,ida
0x0019f2b0,function,393,,KingAi::initAppear,ida
0x0019f440,function,179,,KingAi::initStay,ida
0x0019f500,function,59,,KingAi::dieState,ida
0x0019f540,function,97,,KingAi::damageState,ida
0x0019f5b0,function,97,,KingAi::bombDownState,ida
0x0019f620,function,102,,KingAi::walkRandomState,ida
0x0019f690,function,109,,KingAi::walkGoHomeState,ida
0x0019f700,function,169,,KingAi::homeTurnState,ida
0x0019f7b0,function,177,,KingAi::chaseTurnState,ida
0x0019f870,function,97,,KingAi::chaseNaviState,ida
0x0019f8e0,function,97,,KingAi::chasePikiState,ida
0x0019f950,function,145,,KingAi::attackState,ida
0x0019f9f0,function,305,,KingAi::jumpAttackState,ida
0x0019fb30,function,36,,KingAi::swallowState,ida
0x0019fb60,function,36,,KingAi::eatThrowPikiState,ida
0x0019fb90,function,36,,KingAi::flickState,ida
0x0019fbc0,function,36,,KingAi::waitState,ida
0x0019fbf0,function,36,,KingAi::waveNeckState,ida
0x0019fc20,function,36,,KingAi::appearState,ida
0x0019fc50,function,36,,KingAi::stayState,ida
0x0019fc80,function,138,,KingAi::setEveryFrame,ida
0x0019fd10,function,151,,KingAi::afterProcessing,ida
0x0019fdb0,function,2355,,KingAi::update,ida
0x001a06e3,data,68,,jpt_1019FDF0,ida
0x001a0730,function,88,,NsLibMathF32::revice,ida
0x001a0790,function,114,,NsLibMathF32::lagrange3,ida
0x001a0810,function,78,,NsLibMathINT::revice,ida
0x001a0860,function,50,,Boss::setTargetCreature,ida
0x001a08a0,function,45,,Boss::getDamagePoint,ida
0x001a08d0,function,45,,Boss::getCurrentLife,ida
0x001a0900,function,45,,Boss::getMaxLife,ida
0x001a0930,function,45,,Boss::getNextState,ida
0x001a0960,function,45,,Boss::getTargetCreature,ida
0x001a0990,function,77,,sub_101A0990,ida
0x001a09e0,function,138,,sub_101A09E0,ida
0x001a0a70,function,127,,sub_101A0A70,ida
0x001a0aef,data,32,,jpt_101A0A9E,ida
0x001a0b10,function,36,,sub_101A0B10,ida
0x001a0b40,function,36,,sub_101A0B40,ida
0x001a0bd0,function,59,,sub_101A0BD0,ida
0x001a0c10,function,59,,sub_101A0C10,ida
0x001a0c50,function,38,,sub_101A0C50,ida
0x001a0c80,function,43,,CoreNucleusAi::setHitMotionStart,ida
0x001a0cb0,function,62,,CoreNucleusAi::setEveryFrame,ida
0x001a0cf0,function,96,,CoreNucleusAi::setBossPosition,ida
0x001a0d50,function,84,,CoreNucleusAi::setSlimePointDamage,ida
0x001a0db0,function,59,,sub_101A0DB0,ida
0x001a0df0,function,67,,CoreNucleusAi::dieTransit,ida
0x001a0e40,function,57,,CoreNucleusAi::isMotionFinishTransit,ida
0x001a0e80,function,76,,CoreNucleusAi::damageTransit,ida
0x001a0ed0,function,42,,CoreNucleusAi::hitMotionStartTransit,ida
0x001a0f00,function,252,,CoreNucleusAi::initDie,ida
0x001a1000,function,121,,initDamage,ida
0x001a1080,function,115,,CoreNucleusAi::initFollow,ida
0x001a1100,function,250,,CoreNucleusAi::initHit,ida
0x001a1200,function,36,,CoreNucleusAi::dieState,ida
0x001a1230,function,36,,CoreNucleusAi::damageState,ida
0x001a1260,function,36,,followState,ida
0x001a1290,function,36,,sub_101A1290,ida
0x001a12c0,function,366,,CoreNucleusAi::update,ida
0x001a142e,data,16,,jpt_101A1300,ida
0x001a1440,function,50,,Boss__setDamagePoint,ida
0x001a1480,function,77,,sub_101A1480,ida
0x001a14d0,function,141,,NucleusAi::initAI,ida
0x001a1560,function,127,,NucleusAi::animationKeyUpdated,ida
0x001a15df,data,32,,jpt_101A158E,ida
0x001a1600,function,36,,NucleusAi::keyAction0,ida
0x001a1630,function,36,,NucleusAi::keyAction1,ida
0x001a16c0,function,59,,NucleusAi::keyLoopEnd,ida
0x001a1700,function,59,,NucleusAi::keyFinished,ida
0x001a1740,function,38,,NucleusAi::playSound,ida
0x001a1770,function,79,,NucleusAi::setEveryFrame,ida
0x001a17c0,function,96,,NucleusAi::setBossPosition,ida
0x001a1820,function,84,,NucleusAi::setSlimePointDamage,ida
0x001a1880,function,59,,NucleusAi::afterProcessing,ida
0x001a18c0,function,67,,NucleusAi::dieTransit,ida
0x001a1910,function,57,,NucleusAi::isMotionFinishTransit,ida
0x001a1950,function,76,,NucleusAi::damageTransit,ida
0x001a19a0,function,252,,NucleusAi::initDie,ida
0x001a1aa0,function,121,,NucleusAi::initDamage,ida
0x001a1b20,function,121,,NucleusAi::initFollow,ida
0x001a1ba0,function,36,,NucleusAi::dieState,ida
0x001a1bd0,function,36,,NucleusAi::damageState,ida
0x001a1c00,function,36,,NucleusAi::followState,ida
0x001a1c30,function,242,,NucleusAi::update,ida
0x001a1d30,function,601,,SlimeBody::SlimeBody,ida
0x001a1f90,function,688,,SlimeBody::init,ida
0x001a2240,function,337,,SlimeBody::traceCreaturePosition,ida
0x001a23a0,function,220,,SlimeBody::makeCentrePosition,ida
0x001a2480,function,195,,SlimeBody::makeInnerPosition,ida
0x001a2550,function,185,,SlimeBody::makeMaxRadius,ida
0x001a2610,function,238,,SlimeBody::setSpherePosition,ida
0x001a2700,function,339,,SlimeBody::calcVertexScore,ida
0x001a2860,function,542,,SlimeBody::sortPosition,ida
0x001a2a80,function,233,,SlimeBody::makeSlimeBody,ida
0x001a2b70,function,137,,SlimeBody::update,ida
0x001a2c00,function,468,,SlimeBody::setJointPosition,ida
0x001a2de0,function,64,,SlimeBody::refresh,ida
0x001a2e20,function,77,,Matrix4f::setColumn,ida
0x001a2e70,function,50,,SlimeAi::SlimeAi,ida
0x001a2eb0,function,236,,SlimeAi::init,ida
0x001a2fa0,function,63,,SlimeAi::addDamagePoint,ida
0x001a2fe0,function,137,,SlimeAi::setEveryFrame,ida
0x001a3070,function,63,,SlimeAi::afterProcessing,ida
0x001a30b0,function,596,,SlimeAi::calcBubblePiki,ida
0x001a3310,function,330,,SlimeAi::calcStickersRatio,ida
0x001a3460,function,129,,SlimeAi::setLeaderIndex,ida
0x001a34f0,function,333,,SlimeAi::makeInterrelation,ida
0x001a3640,function,306,,SlimeAi::makeBodyThickness,ida
0x001a3780,function,352,,SlimeAi::playExpandingSound,ida
0x001a38e0,function,664,,SlimeAi::calcCollisionCheck,ida
0x001a3b80,function,361,,SlimeAi::setLeaderNearerTarget,ida
0x001a3cf0,function,253,,SlimeAi::moveFlagCheck,ida
0x001a3df0,function,214,,SlimeAi::makeTargetPosition,ida
0x001a3ed0,function,350,,SlimeAi::makeFollowerVelocity,ida
0x001a4030,function,303,,SlimeAi::makeLeaderVelocity,ida
0x001a4160,function,390,,SlimeAi::setMidPointVelocity,ida
0x001a42f0,function,94,,SlimeAi::walkAllState,ida
0x001a4350,function,307,,SlimeAi::calcContractDamage,ida
0x001a4490,function,500,,SlimeAi::contractCoreFlickPiki,ida
0x001a4690,function,500,,SlimeAi::contractSubFlickPiki,ida
0x001a4890,function,578,,SlimeAi::inCaseOfContract,ida
0x001a4ae0,function,218,,SlimeAi::setDieGoal,ida
0x001a4bc0,function,403,,SlimeAi::setContractGoal,ida
0x001a4d60,function,403,,SlimeAi::setExpansionGoal,ida
0x001a4f00,function,309,,SlimeAi::setAppearGoal,ida
0x001a5040,function,496,,SlimeAi::bothEndsToGoal,ida
0x001a5230,function,228,,SlimeAi::bothEndsToAppearGoal,ida
0x001a5320,function,431,,SlimeAi::makeTargetRandom,ida
0x001a54d0,function,53,,SlimeAi::setVelocity,ida
0x001a5510,function,57,,SlimeAi::motionFinishTransit,ida
0x001a5550,function,67,,SlimeAi::dieTransit,ida
0x001a55a0,function,185,,SlimeAi::outSideChaseRangeTransit,ida
0x001a5660,function,185,,SlimeAi::inSideWaitRangeTransit,ida
0x001a5720,function,663,,SlimeAi::chaseNaviTransit,ida
0x001a59c0,function,683,,SlimeAi::chasePikiTransit,ida
0x001a5c70,function,421,,SlimeAi::targetLostTransit,ida
0x001a5e20,function,60,,SlimeAi::collisionContractTransit,ida
0x001a5e60,function,75,,SlimeAi::dissolutionContractTransit,ida
0x001a5eb0,function,87,,SlimeAi::finishContractTransit,ida
0x001a5f10,function,76,,SlimeAi::finishExpansionTransit,ida
0x001a5f60,function,583,,SlimeAi::appearTransit,ida
0x001a61b0,function,67,,SlimeAi::disAppearTransit,ida
0x001a6200,function,427,,SlimeAi::initDie,ida
0x001a63b0,function,120,,SlimeAi::initWalk,ida
0x001a6430,function,76,,SlimeAi::initChase,ida
0x001a6480,function,142,,SlimeAi::initContract,ida
0x001a6510,function,123,,SlimeAi::initExpansion,ida
0x001a6590,function,170,,SlimeAi::initAppear,ida
0x001a6640,function,278,,SlimeAi::initDisAppear,ida
0x001a6760,function,288,,SlimeAi::dieState,ida
0x001a6880,function,99,,SlimeAi::walkRandomState,ida
0x001a68f0,function,114,,SlimeAi::walkGoHomeState,ida
0x001a6970,function,102,,SlimeAi::chaseNaviState,ida
0x001a69e0,function,102,,SlimeAi::chasePikiState,ida
0x001a6a50,function,99,,SlimeAi::contractState,ida
0x001a6ac0,function,99,,SlimeAi::expansionState,ida
0x001a6b30,function,36,,SlimeAi::stayState,ida
0x001a6b60,function,995,,SlimeAi::appearState,ida
0x001a6f50,function,144,,SlimeAi::disAppearState,ida
0x001a6fe0,function,1073,,SlimeAi::update,ida
0x001a7411,data,40,,jpt_101A7020,ida
0x001a7440,function,59,,Boss::addAnimTimer,ida
0x001a7480,function,59,,Boss::subCurrentLife,ida
0x001a74c0,function,145,,SlimeCreature::SlimeCreature,ida
0x001a7560,function,145,,SlimeCreature::init,ida
0x001a7600,function,42,,SlimeCreature::getSize,ida
0x001a7630,function,42,,SlimeCreature::getiMass,ida
0x001a7660,function,78,,SlimeCreature::getCentre,ida
0x001a76b0,function,56,,SlimeCreature::doKill,ida
0x001a76f0,function,81,,SlimeCreature::isAlive,ida
0x001a7750,function,78,,SlimeCreature::isAtari,ida
0x001a77a0,function,58,,SlimeCreature::ignoreAtari,ida
0x001a77e0,function,36,,SlimeCreature::doAI,ida
0x001a7810,function,36,,SlimeCreature::doAnimation,ida
0x001a7840,function,113,,SlimeCreature::update,ida
0x001a78c0,function,38,,SlimeCreature::refresh,ida
0x001a78f0,function,38,,sub_101A78F0,ida
0x001a7920,function,38,,sub_101A7920,ida
0x001a7950,function,756,,SnakeBody::setBodyOnGroundEffect,ida
0x001a7c50,function,47,,SnakeGenBodyOnGroundCallBack::set,ida
0x001a7c80,function,47,,SnakeGenBodyRotateCallBack::set,ida
0x001a7cb0,function,102,,SnakeBody::killCallBackEffect,ida
0x001a7d20,function,427,,SnakeBody::SnakeBody,ida
0x001a7ed0,function,66,,SnakeGenBodyOnGroundCallBack::SnakeGenBodyOnGroundCallBack,ida
0x001a7f20,function,94,,SnakeGenBodyOnGroundCallBack::invoke,ida
0x001a7f80,function,66,,SnakeGenBodyRotateCallBack::SnakeGenBodyRotateCallBack,ida
0x001a7fd0,function,133,,SnakeGenBodyRotateCallBack::invoke,ida
0x001a8060,function,179,,SnakeBody::init,ida
0x001a8120,function,83,,SnakeBody::initBlending,ida
0x001a8180,function,214,,SnakeBody::updateBlendingRatio,ida
0x001a8260,function,93,,SnakeBody::setInitializePosition,ida
0x001a82c0,function,182,,SnakeBody::copyAnimPosition,ida
0x001a8380,function,199,,SnakeBody::makeHeadDirection,ida
0x001a8450,function,547,,SnakeBody::makeTurnVelocity,ida
0x001a8680,function,270,,SnakeBody::makeNewPosition,ida
0x001a8790,function,884,,SnakeBody::makeResultPosition,ida
0x001a8b10,function,686,,SnakeBody::makeVectorMatrix,ida
0x001a8dc0,function,224,,SnakeBody::createDeadPellet,ida
0x001a8ea0,function,443,,SnakeBody::createDeadHeadEffect,ida
0x001a9060,function,437,,SnakeBody::createDeadBodyEffect,ida
0x001a9220,function,495,,SnakeBody::makeDeadPattern01,ida
0x001a9410,function,165,,SnakeBody::makeDeadPattern02,ida
0x001a94c0,function,87,,SnakeBody::makeDeadScaleParms,ida
0x001a9520,function,118,,SnakeBody::update,ida
0x001a95a0,function,295,,SnakeBody::makeAnimation,ida
0x001a96d0,function,237,,SnakeBody::makeBodySize,ida
0x001a97c0,function,762,,SnakeBody::makeHeadPosition,ida
0x001a9ac0,function,879,,SnakeBody::makeBodyMatrix,ida
0x001a9e30,function,719,,SnakeBody::makeAnimMatrix,ida
0x001aa100,function,265,,SnakeBody::caseOfMatrix,ida
0x001aa210,function,203,,SnakeBody::checkBlendingParm,ida
0x001aa2e0,function,872,,SnakeBody::makeBlending,ida
0x001aa650,function,607,,SnakeBody::setDeadPattern01,ida
0x001aa8b0,function,437,,SnakeBody::setDeadPattern02,ida
0x001aaa70,function,74,,SnakeBody::setDeadScale,ida
0x001aaac0,function,1023,,SnakeBody::returnJoint,ida
0x001aaec0,function,210,,SnakeBody::refresh,ida
0x001aafa0,function,137,,NsLibMathF32::toGoal,ida
0x001ab030,function,122,,NsCalculation::calcOuterPro,ida
0x001ab0b0,function,364,,SnakeAi::SnakeAi,ida
0x001ab220,function,201,,SnakeAi::initAI,ida
0x001ab2f0,function,127,,SnakeAi::animationKeyUpdated,ida
0x001ab36f,data,32,,jpt_101AB31E,ida
0x001ab390,function,276,,SnakeAi::keyAction0,ida
0x001ab4b0,function,142,,SnakeAi::keyAction1,ida
0x001ab540,function,36,,SnakeAi::keyAction2,ida
0x001ab570,function,36,,SnakeAi::keyAction3,ida
0x001ab5a0,function,153,,SnakeAi::keyLoopEnd,ida
0x001ab640,function,59,,SnakeAi::keyFinished,ida
0x001ab680,function,85,,SnakeAi::playSound,ida
0x001ab6e0,function,105,,SnakeAi::setEveryFrame,ida
0x001ab750,function,113,,SnakeAi::setInitPosition,ida
0x001ab7d0,function,109,,SnakeAi::setUnderPosition,ida
0x001ab840,function,272,,SnakeAi::setAppearPosition01,ida
0x001ab950,function,642,,SnakeAi::setAppearPosition02,ida
0x001abbe0,function,444,,SnakeAi::traceTargetPosition,ida
0x001abda0,function,2177,,SnakeAi::setAttackPosition,ida
0x001ac630,function,331,,SnakeAi::checkAttackTarget,ida
0x001ac780,function,227,,SnakeAi_Print,ida
0x001ac870,function,135,,SnakeAi::naviNudge,ida
0x001ac900,function,62,,SnakeAi::setMouthCollPart,ida
0x001ac940,function,52,,SnakeAi::getMouthCollPart,ida
0x001ac980,function,269,,SnakeAi::pikiStickMouth,ida
0x001aca90,function,77,,SnakeAi::eatStickToMouthPiki,ida
0x001acae0,function,605,,SnakeAi::nearNaviInAttackArea,ida
0x001acd40,function,605,,SnakeAi::nearPikiInAttackArea,ida
0x001acfa0,function,532,,SnakeAi::naviInAttackArea,ida
0x001ad1c0,function,532,,SnakeAi::pikiInAttackArea,ida
0x001ad3e0,function,787,,SnakeAi::appearType01,ida
0x001ad700,function,1360,,SnakeAi::appearType02,ida
0x001adc50,function,82,,SnakeAi::resultFlagOn,ida
0x001adcb0,function,62,,SnakeAi::resultFlagSeen,ida
0x001adcf0,function,67,,SnakeAi::dieTransit,ida
0x001add40,function,66,,SnakeAi::struggleTransit,ida
0x001add90,function,651,,SnakeAi::chaseNaviTransit,ida
0x001ae020,function,669,,SnakeAi::chasePikiTransit,ida
0x001ae2c0,function,428,,SnakeAi::targetLostTransit,ida
0x001ae470,function,94,,SnakeAi::attackTransit,ida
0x001ae4d0,function,56,,SnakeAi::collPartMaxTransit,ida
0x001ae510,function,51,,SnakeAi::eatPikiTransit,ida
0x001ae550,function,57,,SnakeAi::intoGroundTransit,ida
0x001ae590,function,101,,SnakeAi::diveTimerTransit,ida
0x001ae600,function,101,,SnakeAi::underTimerTransit,ida
0x001ae670,function,82,,SnakeAi::appearTransit,ida
0x001ae6d0,function,151,,SnakeAi::initDie,ida
0x001ae770,function,151,,SnakeAi::initStruggle,ida
0x001ae810,function,162,,SnakeAi::initChase,ida
0x001ae8c0,function,415,,SnakeAi::initAttack,ida
0x001aea60,function,138,,SnakeAi::initEat,ida
0x001aeaf0,function,156,,SnakeAi::initWait,ida
0x001aeb90,function,255,,SnakeAi::initGointo,ida
0x001aec90,function,270,,SnakeAi::initUnder,ida
0x001aeda0,function,552,,SnakeAi::initAppear,ida
0x001aefd0,function,333,,SnakeAi::dieState,ida
0x001af120,function,566,,SnakeAi::struggleState,ida
0x001af360,function,36,,SnakeAi::chaseState,ida
0x001af390,function,36,,SnakeAi::attackState,ida
0x001af3c0,function,36,,SnakeAi::eatState,ida
0x001af3f0,function,144,,SnakeAi::waitState,ida
0x001af480,function,36,,SnakeAi::gointoState,ida
0x001af4b0,function,83,,SnakeAi::underState,ida
0x001af510,function,1255,,SnakeAi::update,ida
0x001af9f7,data,40,,jpt_101AF550,ida
0x001afa20,function,66,,Boss::setInitPosition,ida
0x001afa70,function,216,,SpiderLeg::setHalfDeadEffect,ida
0x001afb50,function,56,,SpiderGenHalfDeadCallBackJoint::set,ida
0x001afb90,function,343,,SpiderLeg::setHalfDeadFallEffect,ida
0x001afcf0,function,391,,SpiderLeg::setDeadBombEffect,ida
0x001afe80,function,155,,SpiderLeg::setSmallSparkEffect,ida
0x001aff20,function,279,,SpiderLeg::setPerishEffect,ida
0x001b0040,function,65,,SpiderGenPerishCallBack::set,ida
0x001b0090,function,114,,SpiderLeg::createHalfDeadEffect,ida
0x001b0110,function,124,,SpiderLeg::createHalfDeadFallEffect,ida
0x001b0190,function,202,,SpiderLeg::createDeadBombEffect,ida
0x001b0260,function,363,,SpiderLeg::createSmallSparkEffect,ida
0x001b03d0,function,106,,SpiderLeg::createPerishEffect,ida
0x001b0440,function,407,,SpiderLeg::createRippleEffect,ida
0x001b05e0,function,47,,SpiderGenRippleCallBack::set,ida
0x001b0610,function,229,,SpiderLeg::killCallBackEffect,ida
0x001b0700,function,288,,SpiderLeg::setLegScaleParam,ida
0x001b0820,function,542,,SpiderLeg::SpiderLeg,ida
0x001b0a40,function,66,,SpiderGenHalfDeadCallBackJoint::SpiderGenHalfDeadCallBackJoint,ida
0x001b0a90,function,111,,SpiderGenHalfDeadCallBackJoint::invoke,ida
0x001b0b00,function,66,,SpiderGenPerishCallBack::SpiderGenPerishCallBack,ida
0x001b0b50,function,235,,SpiderGenPerishCallBack::invoke,ida
0x001b0c40,function,66,,SpiderGenRippleCallBack::SpiderGenRippleCallBack,ida
0x001b0c90,function,72,,SpiderGenRippleCallBack::invoke,ida
0x001b0ce0,function,410,,SpiderLeg::init,ida
0x001b0e80,function,238,,SpiderLeg::initParm,ida
0x001b0f70,function,515,,SpiderLeg::setLegParameter,ida
0x001b1180,function,126,,SpiderLeg::setWalkNewParameter,ida
0x001b1200,function,440,,SpiderLeg::setShakeOffNewParameter,ida
0x001b13c0,function,560,,SpiderLeg::setBodyShakeNewParameter,ida
0x001b15f0,function,1173,,SpiderLeg::setNextDirAndCent,ida
0x001b1a90,function,988,,SpiderLeg::setWalkNewPosition,ida
0x001b1e70,function,142,,SpiderLeg::checkGroundTimer,ida
0x001b1f00,function,592,,SpiderLeg::checkMotionRatio,ida
0x001b2150,function,443,,SpiderLeg::makeNewPosition,ida
0x001b2310,function,196,,SpiderLeg::calcSpiderDirection,ida
0x001b23e0,function,101,,SpiderLeg::calcShakeOffDirection,ida
0x001b2450,function,381,,SpiderLeg::calcStickersPiki,ida
0x001b25d0,function,107,,SpiderLeg::calcShakeOff,ida
0x001b2640,function,520,,SpiderLeg::setIdealCentre,ida
0x001b2850,function,455,,SpiderLeg::setRealCentre,ida
0x001b2a20,function,405,,SpiderLeg::setCentrePosition,ida
